NormalizedPercentage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:319225|Chlorobium_luteolum_DSM_273	0	0	0	0	0	0	0	0	0	0.00404014942691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:31964|Clavibacter_michiganense_sepedonicum	0	0	0.0110778317572	0	0	0.000357586152134	0	0	0.00448301228052	0	0	0	0	0	0	0.0636638326761	0	0	0	0.00143411451259	0	0	0	0	0
taxid:319701|Streptococcus_pyogenes_MGAS6180	0	0	0	0.00588543106571	0.00025878645516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548132862548	0	0
taxid:319795|Deinococcus_geothermalis_DSM_11300	0	0	0	0.00442218129077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395058510147	0	0	0
taxid:320374|Burkholderia_pseudomallei_S13	0	0	0	0	0	0	5.62876937726e-05	0.000204523254126	0	0	0	0	0	0.00141295095481	0	0	0	0	0	0	0	0	0	0	0
taxid:320831|Staphylococcus_phage_PT1028	0	0	0	0	0	0	0	0.0974774478095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:321314|Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_SC-B67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791432111171	0	0
taxid:321955|Brevibacterium_linens_BL2	0	0	0	0.00036534117448	0	0.00111486638758	0	0.000346050744439	0	0	0.00135140413508	0	0	0	0	0	0	0.0041064249895	0	0	0	0.000293741973781	0.000113418768899	0	0
taxid:321967|Lactobacillus_casei_ATCC_334	0	0	0.0232093982584	0.00982031904826	0	0	0	0	0	0	0.0100904310642	0.00200580343434	0	0.0071401715884	0	0	0	0	0	0	0.00453241156293	0	0	0	0
taxid:322159|Streptococcus_thermophilus_LMD-9	0	0.293248531682	0	0.0393685285608	0	0.329721251354	0	0.031615286771	0.0450202069815	0	0.183614074372	0.00157324599049	0.094846428888	0.246416388438	0.175804527729	0	0.0303674569316	0.121206851458	0.0810436081342	0.130926845515	0.0213299016142	0.029588789279	0.0201925539476	0.0468845876742	0
taxid:322710|Azotobacter_vinelandii_DJ	0	0.00383041756693	0.00702783481717	0	0.000228815044177	0.000453709076863	0.00162785037924	0	0.00426606990627	0.00534226399127	0.007699595765	0.000546623809449	0.00093487548862	0	0.00102145863168	0.00336572256558	0.00040581396414	0.00467925347238	0.00165638678688	0	0.00185276685051	0.00286900890534	0.000276943275945	0.000509063587198	0.00098050980699
taxid:323097|Nitrobacter_hamburgensis_X14	0	0	0	0	0.000195974871537	0	0	0	0.00304482638972	0	0.00117759434447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:323098|Nitrobacter_winogradskyi_Nb-255	0	0	0	0	0.00317553229194	0	0	0.000444195050926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:323261|Nitrosococcus_oceani_ATCC_19707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281249652723	0	0
taxid:323848|Nitrosospira_multiformis_ATCC_25196	0	0	0	0.00049328421724	0.00683236467309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153138196691	0	0
taxid:324057|Paenibacillus_sp._JDR-2	0	0	0	0	0.000341733454659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:324831|Lactobacillus_gasseri_ATCC_33323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113379944475	0	0	0	0	0
taxid:326423|Bacillus_amyloliquefaciens_FZB42	0	0	0	0	6.26585475125e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00183051916187	0	0	0	0.00425558975833	0	0	0
taxid:330214|Candidatus_Nitrospira_defluvii	0	0	0	0.00073912573994	0	0.000281937303135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206512880582	0	0
taxid:330879|Aspergillus_fumigatus_Af293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016592098367	0	0	0	0	0
taxid:331104|Blattabacterium_sp._(Blattella_germanica)_str._Bge	0	0	0	0.0124461418348	0	0.00379803486603	0	0	0	0	0	0	0.00195647931805	0	0	0	0	0	0	0	0	0	0.00540939991514	0	0
taxid:331111|Escherichia_coli_E24377A	0	0	0	0	0	0.0204044649449	0	0.0175610035641	0	0	0	0	0	0	0	0	0	0	0	0.0018598403823	0.000631240105504	0	0	0	0
taxid:331112|Escherichia_coli_HS	0	0	0.18026897248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:331113|Simkania_negevensis_Z	0	0	0	0	0	0	0	0	0	0	0.00224531886218	0	0	0	0	0	0	0	0	0	0	0	0.000565326006907	0	0
taxid:331271|Burkholderia_cenocepacia_AU_1054	0	0	0	0	0.00118059092977	0	0.000628499161497	0.000207606648031	0.0115296526955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:331272|Burkholderia_cenocepacia_HI2424	0	0.00800409004446	0.0352450906741	0.0157413307737	0.00908456258808	0.00205416542465	0.00286164430061	0.116534754298	0.0663630146389	0.0186054397814	0.017621477167	0.00494967276133	0.00781411160588	0	0.0204907502979	0.0328209343693	0.0180905408723	0.00744977411135	0.00115373574456	0.00506973417634	0.022369045413	0.00482940067709	0.00456533351256	0	0.000227653995869
taxid:331869|alpha_proteobacterium_BAL199	0	0	0	0.000522861461959	0	0	6.81504245183e-05	0	0	0	0	0.000961151648775	0	0.00171073286076	0	0	0	0	0	0	0	0	0	0	0
taxid:332648|Botrytis_cinerea_(B05.10)	3.14769468574e-06	4.90368295263e-05	0	1.90339765122e-05	2.92927967207e-06	4.35627205153e-05	0	1.80289608776e-05	0	0.00239369962717	0	3.49892643434e-05	0.000164563203878	0.000124553257257	1.30766664247e-05	0.000215439127454	2.59760585253e-05	0	0.000106024937332	0	7.9063453364e-05	0	0	0.000456190604161	0.000188286621814
taxid:332952|Aspergillus_flavus_NRRL3357	0	0	0	3.4788516555e-05	1.07077251357e-05	7.96198536263e-05	9.06875853004e-06	6.59032865316e-05	0	0	0.000128683401735	6.39500947728e-05	0	0	2.3900304075e-05	0.000590639137905	0	0	0.000581347300485	0	7.22523812742e-05	0	0	0	0
taxid:333668|Theileria_parva_strain_Muguga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727074611804	0	0.000108679850783	0	0
taxid:333849|Enterococcus_faecium_DO	0	0	0	0	0	0	0	0.00643572284424	0	0	0	0	0.000821586564847	0	0	0	0	0	0	0	0	0	0.00292059694593	0	0
taxid:333990|Carnobacterium_sp._AT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000897655294758	0	0	0	0	0	0	0	0	0	0
taxid:334390|Lactobacillus_fermentum_IFO_3956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157887491974	0	0.017228229148	0.00130142828845	0
taxid:334413|Finegoldia_magna_ATCC_29328	6.64004113704e-05	0	0	0.0594250305374	0	0	0	0.0289043001041	0	0	0	0.00295238487579	0	0.015764656382	0.000551702828031	0	0.00109592647576	0	0.00894635618412	0.0835379781009	0.00166783832356	0.000645661784381	0.0722972869436	0	0
taxid:334819|Fusarium_verticillioides_7600	3.1507066032e-06	0	0.000180112214463	0	0	0	0	0	0	0	0	0	0	0	0	0.000215645273518	0	8.56584390978e-05	0.000212252777672	0	0	0	0	0	0
taxid:335283|Nitrosomonas_eutropha_C91	0	0	0	0	0.0734351041159	0	0.00104654774961	0.096696387501	0	0.00343455051471	0	0.00210855220464	0	0	0	0	0.00860964986677	0	0.00319468156239	0.0140380380653	0	0	0	0	0
taxid:335284|Psychrobacter_cryohalolentis_K5	4.25398990376e-05	0.00132542828034	0	0	0	0.000392489089644	0.00026822873574	0	0	0	0	0	0	0	0.00212071420513	0	0	0.00115653464758	0	0.00472228269579	0	0.000413647845746	0	0	0
taxid:335541|Syntrophomonas_wolfei_Goettingen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236160999839	0	0
taxid:335659|Bradyrhizobium_sp._S23321	0	0.00113671792946	0	0.00110306185063	0	0	5.75097909174e-05	0	0.0063300124152	0	0	0.00162216540107	0	0	0.000454693380245	0	0	0	0	0.00134997959727	0.00183276214781	0.000886884884153	0	0	0
taxid:33653|Cafeteria_roenbergensis	0	0	0	0.221798500898	0.597348756436	1.01525249852	0	0.735305506179	0	0	0	0	0	0	0	0	0.0504488279722	0	0	0.113103151147	0	0	0.0918086605902	0	0
taxid:337191|Gordonia_sp._KTR9	0	0	0	0	0	0	0	0	0	0	0	0	0.000213054342078	0	0.000186229032107	0	0.000369933443281	0	0	0.00331747157122	0	0	8.41523363879e-05	0	0
taxid:338187|Vibrio_campbellii_ATCC_BAA-1116	0	0	0	0.000263343397642	0.0025937834642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:338473|Actinomyces_phage_Av-1	0	0	0	0	0	0	0	0	0	0	0.345705580481	0	0	0	0.0642077251809	0	0	0	0	0	0	0	0	0	0
taxid:338966|Pelobacter_propionicus_DSM_2379	0	0	0	0	0.00081050857817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116784331635	0	0
taxid:338969|Rhodoferax_ferrireducens_T118	0	0	0	0	4.94051844182e-05	0	8.3686064396e-05	0.00152038083888	0	0.00192248094707	0	0	0.000252320034777	0	0	0	0	0.000721666399584	0	0	0	0	0	0	0
taxid:339670|Burkholderia_ambifaria_AMMD	0	0.000545958037415	0	0.00021191729892	3.26135232692e-05	0.000646681759452	0.000939133341788	0.0122443972773	0.00202684181973	0.00507629940786	0.00078388622488	0.000389557609578	0.000999374307259	0.00138673018917	0.00116472638319	0	0.00231366310901	0.00381111159772	0.0118044268486	0.00453870335517	0.000880263431525	0.000340771914097	0.000131577828238	0.000725579788966	0.000232923782911
taxid:339671|Actinobacillus_succinogenes_130Z	0	0	0	0	0.000105848606043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:339860|Methanosphaera_stadtmanae_DSM_3091	0	0	0	0	0	0	0	0	0	0	0	0.00663793489643	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:340099|Thermoanaerobacter_pseudethanolicus_ATCC_33223	0	0	0	0.00135045097323	0	0	0	0	0	0	0	0	0	0	0.000463891423015	0	0	0	0	0	0	0	0	0	0
taxid:340100|Bordetella_petrii_DSM_12804	0	0	0	0	4.64325674483e-05	0	0	0.00171468286204	0.0115426314078	0	0.00111603550797	0	0	0	0.00103640359361	0.00170748322735	0	0	0	0.00923121228521	0	0.000242582114714	0	0.00103302339377	0
taxid:340322|Corynebacterium_glutamicum_R	0	0	0	0	0	0	0	0.00763841658075	0	0	0	0	0	0	0.000325897303975	0	0	0	0	0	0.000985211576771	0.000381399956858	0	0	0
taxid:34116|Leptosira_terrestris	0	0	0	0	0.0151034551825	0.00623918648371	0	0	0	0	0.0302517414017	0	0	0	0	0	0	0	0	0	0	0	0.403689254209	0	0.0089889958814
taxid:342108|Magnetospirillum_magneticum_AMB-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549870474473	0
taxid:342109|Xanthomonas_oryzae_pv._oryzae_MAFF_311018	0	0	0	0	0	0.00147825094132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:342110|Ralstonia_solanacearum_UW551	0	0.00139442237514	0	0.00703630799353	0.0582667126623	0	0.00246917269519	0.0520365743287	0	0.0129652921875	0.00100105540776	0	0.00276519246837	0	0	0	0.0166198741934	0	0	0.00993619458768	0	0.000870359898143	0.000588106313283	0	0
taxid:342451|Staphylococcus_saprophyticus_subsp._saprophyticus_ATCC_15305	5.11735926372e-05	0	0	0.000618889096655	0	0.00141644037074	0.000322667151706	0.0111380099043	0	0	0	0.00113767473593	0	0	0.00170074944994	0	0	0	0	0.00378712967448	0.00128537274383	0.000497599825866	0.000192131750624	0	0.000680237009107
taxid:342610|Pseudoalteromonas_atlantica_T6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00094108621456	0	0	0	0	0
taxid:342613|Streptococcus_agalactiae_18RS21	0	0.560384250864	0.199442702946	0.499779704536	0.0420960195625	1.85034062681	0.000948208428689	0.000689069529865	0	0	0	0	0.414543782017	0	0.397334726891	0	0	0	0.312026226844	0	0	0.0508871958561	0.0404260415689	0	0
taxid:342614|Streptococcus_agalactiae_515	0	0	0	0	0.000117579583005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:342615|Streptococcus_agalactiae_H36B	0	0	0	0.000724818201112	0	0	0	0	0	0	0	0	0.000569691330311	0	0	0	0	0	0	0	0	0	0	0	0
taxid:344609|Shigella_boydii_CDC_3083-94	0	0	0.05105246399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:344612|Aspergillus_clavatus_NRRL_1	0	0.000510812407475	0.000234302472222	0	0	3.78157573222e-05	6.46086289097e-05	9.39030622404e-05	0.000237045679007	0.000593689565839	0.000183356037587	0.000182240068615	0.000194800073478	0	6.81092509718e-05	0	0.000270590352602	0	0.000276113148088	0	0.000102949643529	0.00015941749174	0	8.48588933162e-05	0
taxid:344747|Planctomyces_maris_DSM_8797	0	0	0	0	3.15676510339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627593312309	0	0	0	0	0
taxid:345219|Bacillus_coagulans_36D1	0	0	0.0106149126338	0.00853358938428	0.00311044096764	0	0	0	0	0	0	0.00908188730242	0.00706022686458	0	0.00215994999641	0	0	0	0	0	0	0	0.00292808543258	0	0
taxid:347253|Streptococcus_salivarius_JIM8777	0	0	0	0.000721728195201	0.000999648894516	0	0.000188141932303	0	0	0	0.0106787467226	0.0106137521352	0	0	0.00495839576763	0	0	0	0	0	0	0.00464227695974	0	0	0
taxid:347256|Mycoplasma_hominis_ATCC_23114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744308316692	0	0
taxid:347834|Rhizobium_etli_CFN_42	0	0	0	0.000244315142347	0	0	0	0	0	0	0	0	0	0	0	0	0.00466790646978	0	0	0	0	0	7.58467005748e-05	0.00125475926455	0
taxid:349101|Rhodobacter_sphaeroides_ATCC_17029	0	0	0	0	0	0	0	0	0	0	0	0.000653277415605	0	0	0	0	0	0	0	0	0	0	0.000110326202683	0	0
taxid:349102|Rhodobacter_sphaeroides_ATCC_17025	0	0.000901945823294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119868857179	0
taxid:349106|Psychrobacter_sp._PRwf-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145394680785	0	0	0	0	0.000428294192683	0	0	0
taxid:349123|Lactobacillus_reuteri_100-23	0	0	0	0	0	0	0	0.000654006358931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:349124|Halorhodospira_halophila_SL1	0	0	0	0	0.000458348880321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:349161|Desulfotomaculum_reducens_MI-1	0	0	0	0.0344900866226	0.011160273536	0.0141681511991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162348498836	0	0	0.0260819219962	0	0
taxid:349163|Acidiphilium_cryptum_JF-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323678071979	0	0.00137836633504	0
taxid:349307|Methanosaeta_thermophila_PT	0	0	0	0	0	0	0	0	0	0	0	0.00312105546384	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:349519|Leuconostoc_citreum_KM20	6.95557205029e-05	0	0	0.000841200994708	0	0	0	0.000796784624278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:349520|Paenibacillus_polymyxa_E681	0	0	0	0.0168566579471	0.0138357119248	0.0155671790073	7.70918640434e-05	0	0	0	0	0	0.0123192142409	0	0	0	0	0	0	0	0	0	0.00936446775793	0	0.00422559038749
taxid:349741|Akkermansia_muciniphila_ATCC_BAA-835	0	0	0	1.73370997953	0	0	0.0320032195055	0.0952968027236	0	0.218765354372	0	0.637399512704	0	0	0	0	0	0.0282710829562	0.143441504579	0.00549688289002	0.062189081179	0	0.382241027363	0	0
taxid:349965|Yersinia_intermedia_ATCC_29909	0	0	0	0.00474093977699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683338779944	0	0
taxid:349968|Yersinia_bercovieri_ATCC_43970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011393210621	0	0
taxid:350054|Mycobacterium_gilvum_PYR-GCK	0	0	0	0	4.10396310907e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:350058|Mycobacterium_vanbaalenii_PYR-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168289884496	0
taxid:350688|Alkaliphilus_oremlandii_OhILAs	0	0	0	0.00766161657657	0.000471641176578	0	0	0	0.00488520284824	0	0	0	0.00120437277462	0	0	0	0	0	0.0256064963684	0	0	0	0	0	0
taxid:350701|Burkholderia_dolosa_AUO158	0	0	0.0012070748722	0	0	0	6.65698929633e-05	0.000483767950795	0	0.00152927911946	0	0	0.000200713438119	0	0.000175441950383	0	0.000697011030631	0.000574065172287	0	0	0	0	0	0	0.000280681219929
taxid:350703|Pseudomonas_aeruginosa_2192	0	0	0	0	0	0	0	0.000221379558213	0	0	0	0	0.000183699032502	0	0	0	0.000318962828722	0	0	0	0	0	0	0	0
taxid:351016|Roseobacter_sp._AzwK-3b	0	0	0	0	5.87581927407e-05	0.000582547478084	0.000199057728836	0	0	0.00228643020684	0.00282457908691	0	0.000300087316956	0	0	0	0	0	0.00212674595822	0	0	0	0.000237057349744	0	0.000419647408751
taxid:351348|Marinobacter_aquaeolei_VT8	0	0	0	0	0	0	8.70130487372e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285713810388	0
taxid:351605|Geobacter_uraniireducens_Rf4	0	0	0	0.000310615365924	4.78029000745e-05	0	0	0	0	0	0	0.000570989626916	0	0	0	0	0	0	0.00173022041324	0	0	0	0	0	0
taxid:351607|Acidothermus_cellulolyticus_11B	0	0	0	0	0	0.000498107965668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:351627|Caldicellulosiruptor_saccharolyticus_DSM_8903	0	0	0	0.000537133290142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:351745|Shewanella_sp._W3-18-1	0	0	0	0	0.000365036735622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021112746492	0	0	0	0
taxid:351746|Pseudomonas_putida_F1	0	0.00137929748028	0.0215105885531	0.000267691815484	8.2394153736e-05	0.000204220484961	0.00223304255587	0.00152134429677	0.00512057268744	0.0160308267819	0.00495098625125	0.000492085281734	0.000420799881245	0.00175170372508	0.00312645031104	0.00302991290956	0.00584519226345	0.00180530929012	0.00596449363964	0	0.000555969987561	0.000645689517672	0.000249311697756	0.0013748177141	0
taxid:352472|Dictyostelium_discoideum_AX4	0	0	0	4.69057672675e-05	0	3.57841293038e-05	0	0	0.000224310547485	0	0	0	0	0	0	0	0.000192039790781	0	0	0	0	0	0	8.0299902105e-05	0
taxid:353152|Cryptosporidium_parvum_Iowa_II	0	0	0	0	2.69747698542e-05	0.000133718239257	0	0	0	0.00104965666472	0	0	0	0	0	0.000991953915511	0.000239204951005	0	0	0	0.000364034625766	0.000140926876861	0	0.000300064909526	0
taxid:353154|Theileria_annulata_strain_Ankara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000793427878279	0	0	0	0
taxid:353496|Lactobacillus_delbrueckii_subsp._bulgaricus_2038	0	0.0570592643461	0.0161060200802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:354260|Lactococcus_phage_P335_sensu_lato	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133752161891	0	0	0	0	0
taxid:357804|Psychromonas_ingrahamii_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000760390221816	0	0
taxid:357809|Clostridium_phytofermentans_ISDg	0	0.00169580276891	0	0.0437727801852	0.0129158793486	0.0170736200707	0	0.00187044485168	0	0	0	0	0.0142274051714	0	0.0291682058928	0	0	0	0	0	0	0.0026461830209	0.0693758908558	0	0.00180871408119
taxid:358220|Acidovorax_sp._KKS102	0	0.000790904959148	0	0.00122798040259	4.72457506277e-05	0.00093681890455	0	0	0.00146809748806	0.00367690381005	0.00113558086918	0	0.0012064573366	0.00401778784615	0	0.00347477347015	0.0134068005327	0	0	0	0	0.000493661011154	0	0.00210222989323	0
taxid:358681|Brevibacillus_brevis_NBRC_100599	0	0	0	0.000253386770449	0.00319763653488	0.00792559731816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:359786|Staphylococcus_aureus_subsp._aureus_JH9	0	0	0	0	8.35962925151e-05	0	0	0.00102902723945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:359787|Staphylococcus_aureus_subsp._aureus_JH1	0	0	0	0	0	0	0	0.0169800652183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:360094|Xanthomonas_oryzae_pv._oryzae_PXO99A	0	0.000784393670676	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172308333985	0	0	0	0	0	0	0	0.000521230712831	0
taxid:360104|Campylobacter_concisus_13826	0	0	0	0.012159083198	0.000116953212654	0.000579755740499	0	0.00143963371989	0	0	0.00843312863793	0	0.000597298421851	0	0.00835349748954	0	0	0	0	0	0	0	0.000235921301717	0	0
taxid:360105|Campylobacter_curvus_525.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045803534849	0	0	1.25330632135	0	0	0	0	0	0
taxid:360106|Campylobacter_fetus_subsp._fetus_82-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0859016870303	0	0	0.101107797521	0.511090776717	0	0	0	0	0	0
taxid:360107|Campylobacter_hominis_ATCC_BAA-381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134734513061	0	0	0	0	0	0
taxid:360115|Coxiella_burnetii_RSA_331	0	0	0	0	0.00191286232394	0	0	0.000735823390544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:360910|Bordetella_avium_197N	0	0	0	0.000427471751897	0.00802598900522	0	0	0.0166009310213	0	0	0	0	0.000335983493013	0	0	0	0	0	0	0	0	0	0	0	0
taxid:360911|Exiguobacterium_sp._AT1b	0	0	0	0	0	0	0	0.000503748588997	0	0	0	0	0	0	0	0	0.000725799058451	0	0	0	0	0	0	0	0
taxid:362948|Lactobacillus_salivarius_UCC118	0	0	0	0.0127097765896	0.00253129630303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:363253|Lawsonia_intracellularis_PHE/MN1-00	0	0	0	0.0380524980707	0	0	0.00241941987592	0	0	0	0	0	0.11671584494	0	0	0	0	0	0	0	0	0	0.120149420152	0	0
taxid:36343|Lactococcus_phage_bIL67	0	0	0	0	0	0	0	0	0.345309220146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224166665672	0	0
taxid:364106|Escherichia_coli_UTI89	0	0	0	0	0.0324693265853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349099753787	0	0
taxid:365044|Polaromonas_naphthalenivorans_CJ2	0	0	0	0.00237851817721	4.57559731521e-05	0	0	0.000281616213618	0	0	0	0	0	0	0.000204260318177	0	0	0	0.00165613213114	0	0	0.000239047318251	0	0	0
taxid:365046|Ramlibacter_tataouinensis_TTB310	0	0	0	0.00117593950708	0.0199071447872	0.000897117216625	0	0.00408411139405	0	0.00234738624214	0	0.000720558107212	0	0	0	0	0	0	0	0.00239861790355	0.00488462504497	0.000315160016614	0.000973509114288	0	0
taxid:365659|Streptococcus_mitis_B6	0	0.0344659884579	0.221326903167	0.00074323367549	0	0	0.00600618909509	0.028863593734	0	0	0.137461793599	0.0273250306093	0.0438124119268	0.0145905678394	0.0352323803814	0	0.0182575126076	0.0484527740023	0.095220774691	0.0636723324394	0.00926174638332	0.0316715003117	0	0	0
taxid:36630|Neosartorya_fischeri	0	0	0.000231671807639	0.00112728244662	0.000588343310525	0.00067304115878	0.000204426324064	0.00037139500861	0.000234384214677	0	0.0001812973814	0.000270290913193	0.000539316197664	0.00256578614626	0.00124587407503	0.00110950676996	0.000200664195481	0.000110179342831	0.000819039144451	0.000599835615444	0.00132331890149	0.000275848315761	0.000836862112381	0.0013424980469	0.000107741329206
taxid:366602|Caulobacter_sp._K31	0	0.00697911903043	0	0	0	0.000206667393129	7.0618693666e-05	0	0	0	0	0.000497981298952	0	0	0	0	0.00036970172448	0	0	0.000828848393589	0	0.00021780865815	8.40996250723e-05	0.000463763454902	0
taxid:367775|Cryptococcus_bacillisporus_VGI_WM276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355485617192	0	0	0	0	0	0	0	0
taxid:367928|Bifidobacterium_adolescentis_ATCC_15703	0	0	0	0.00152699007092	0	0.00058246579607	0	0.180072225413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210951458522	0	0
taxid:36809|Mycobacterium_abscessus	0	0	0	0.000626828957512	0	0.000239102031303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194596650029	0	0
taxid:36894|Pyramimonas_parkeae	0	0	0	0	0	0	0	0.133858922893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113624908631	0	0	0
taxid:36911|Candida_lusitaniae	0	0.000678550277439	0	0.000131691936121	0	0.000100466990414	3.43297871626e-05	0.000124738451931	0	0.00157728439528	0	0.000242083096083	0.000103506995499	0	0	0	0	0.000296042765052	0	0	0.000273511403233	0.000105883081211	0	0.000225448813538	0
taxid:36914|Lodderomyces_elongisporus	0	0	0	0	0	0	0	0	0	0	0	0.000189071220249	0	0	0.000141324564783	0	0	0	0	0	0	0	0	0	0
taxid:369723|Salinispora_tropica_CNB-440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5555589215e-05	0	0
taxid:370553|Streptococcus_pyogenes_MGAS2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159742494675	0	0
taxid:370554|Streptococcus_pyogenes_MGAS10750	0	0	0.0116792177564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:371731|Rhodobacter_sp._SW_2	0	0	0	0.000907955789948	0	0	0	0	0	0	0	0	0	0	0.000311890554921	0	0	0	0	0	0	0	0.000140935699429	0	0.000498978843135
taxid:373153|Streptococcus_pneumoniae_D39	0	0	0	0	0	0	0.000203264070621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256590671917	0	0
