PercentCoverageGT5x	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:441769|Bacillus_coahuilensis_m4-4	0	0	0	0	0.0071701981	0.0064790859	0	0	0	0	0	0	0.00596076	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:441770|Clostridium_botulinum_A_ATCC_19397	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441959|Talaromyces_stipitatus_ATCC_10500	0.0	0.0028070294	0	0	0.0	0.00101768778	0.0	0.0	0.00021248429	0	0.000170547	3.634599e-05	0.0	0	0.00014817949	0.0	0.0001537714	0.0	0.0	0.0	0	0	0	0.0	4.75294e-05
taxid:441960|Penicillium_marneffei_ATCC_18224	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0
taxid:442493|Enterococcus_phage_phiEF24C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:442563|Bifidobacterium_animalis_subsp._lactis_AD011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:443144|Geobacter_sp._M21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:443152|Marinobacter_algicola_DG893	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:443226|Coccidioides_posadasii_Silveira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:443254|Marinitoga_piezophila_KA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:443906|Clavibacter_michiganensis_subsp._michiganensis_NCPPB_382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:444177|Lysinibacillus_sphaericus_C3-41	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:444179|Candidatus_Sulcia_muelleri_GWSS	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:444612|Rickettsia_endosymbiont_of_Ixodes_scapularis	0	0.00360849	0	0.00310731	0	0.003808964	0.004209908	0.003808964	0.00315743	0.003909204	0	0.003708728	0.00436026	0	0.0039092	0	0	0.003808964	0	0	0	0	0	0	0
taxid:445334|Clostridium_perfringens_C_str._JGS1495	0	0	0.0	0	0.5137848642	0.7838938422	0	0.000790271	0.00416936	0	0	0.02520688	0.027523221	0.0	0.0	0	0.0	0.0	0.89886433	0	0.0	1.8119269504	0	0	0.0
taxid:445335|Clostridium_botulinum_NCTC_2916	0	0	0.0039146121	0.020465012	0.02410708	0.0	0	0	0.0074328141	0	0	0	0.0054507291	0	0.0	0	0	0	0	0	0	0.037188844	0	0	0
taxid:445336|Clostridium_botulinum_Bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:445337|Clostridium_botulinum_C_str._Eklund	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.030080635	0	0
taxid:445932|Elusimicrobium_minutum_Pei191	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:445987|Borrelia_valaisiana_VS116	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:446462|Actinosynnema_mirum_DSM_43827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:446465|Brachybacterium_faecium_DSM_4810	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0
taxid:446466|Cellulomonas_flavigena_DSM_20109	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0
taxid:446469|Sanguibacter_keddieii_DSM_10542	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0
taxid:446471|Xylanimonas_cellulosilytica_DSM_15894	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0
taxid:447093|Histoplasma_capsulatum_G186AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:447095|Blastomyces_dermatitidis_ATCC_26199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:447217|Anaeromyxobacter_sp._K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:447454|candidate_division_TM7_single-cell_isolate_TM7a	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0.0029304516	0.0103775586	0	0
taxid:447455|candidate_division_TM7_single-cell_isolate_TM7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:447456|candidate_division_TM7_single-cell_isolate_TM7c	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:449447|Microcystis_aeruginosa_NIES-843	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:450851|Phenylobacterium_zucineum_HLK1	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:451515|Staphylococcus_aureus_subsp._aureus_USA300_FPR3757	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:45151|Pyrenophora_tritici-repentis	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:451640|Catenibacterium_mitsuokai_DSM_15897	0.0	0	0	0.0454994612	0.0234669857	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0544007311	0	0
taxid:451707|Bacillus_cereus_NVH0597-99	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:451709|Bacillus_cereus_03BB108	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:451754|Clostridium_perfringens_B_str._ATCC_3626	0	0	0	0.0	0.081617963	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0
taxid:451755|Clostridium_perfringens_E_str._JGS1987	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0
taxid:451756|Clostridium_perfringens_CPE_str._F4969	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:452471|Candidatus_Amoebophilus_asiaticus_5a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:452638|Polynucleobacter_necessarius_subsp._necessarius_STIR1	0	0	0	0	0.00474216	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452652|Kitasatospora_setae_KM-6054	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452662|Sphingobium_japonicum_UT26S	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0
taxid:452680|Pseudomonas_sp._UK4	0.0	0.0759384355	0.0665431381	0.0619858381	0.0744028174	0.0757898239	0.0929457602	0.0743202695	0.0697629744	0.0713316135	0.0721076532	0.0764998491	0.0746504998	0.0621344568	0.076285199	0.0686566734	0.0718765124	0.0618372407	0.0675503628	0.0562397114	0.0701592423	0.077176827	0.06609732	0.066328516	0.0698950764
taxid:452863|Arthrobacter_chlorophenolicus_A6	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.00222844	0	0	0	0	0	0	0.00471786	0.0	0	0
taxid:454166|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:454169|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184200071	0	0
taxid:454286|Coccidioides_immitis_RMSCC_3703	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0
taxid:455632|Streptomyces_griseus_subsp._griseus_NBRC_13350	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0
taxid:457391|Bacteroides_sp._3_1_33FAA	0	0.009642588	0.0337675882	0.0816837882	0.1541700714	0.1187150515	0.0318761535	0.0845580477	0.0	0.0154466783	0.0028186012	0.020434868	0.0906402923	7.41737e-05	0.0586714052	0.008455806	0.0174493713	0.0059153521	0.0	0.02616479	0.0037086914	0.0	0.0394975114	0.0387557595	0.0215845461
taxid:457405|Fusobacterium_nucleatum_subsp._animalis_7_1	0.3212617894	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0
taxid:457412|Ruminococcus_sp._5_1_39BFAA	0.0	0.003847211	0.0286316165	0.1090565765	0.116096716	0.0975934235	0.037163515	0.0907365745	0.0	0.0051557795	0.0	0.027113666	0.075871141	0	0.00342847	0.0	0.017351698	0.0	0.0	0.012640833	0.0	0.006830757	0.08715103	0.0	0.003794867
taxid:457421|Clostridiales_bacterium_1_7_47FAA	0.0	0.0510598686	0.0133352675	0.0553314053	0.0715297287	0.0520703322	0.0108550097	0.0419042755	0	0.0039347446	0.001102342	0.0107019003	0.0474466309	0.0220315278	0.0457777927	0.0	0.0126156915	0.0071346011	0.0356576837	0.0058638514	0.001178893	0.004868682	0.0949391697	0.0126003705	0.0041643998
taxid:457570|Natranaerobius_thermophilus_JW/NM-WN-LF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0
taxid:458233|Macrococcus_caseolyticus_JCSC5402	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:460265|Methylobacterium_nodulans_ORS_2060	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0
taxid:461836|Thecamonas_trahens_ATCC_50062	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250927	0.0	0.0	0.00026138209	0.0	0.0	0.00026486739	0.0
taxid:46234|Anabaena_sp._90	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463136|Blastocystis_sp._DMP/02-328	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:464988|Hemiselmis_andersenii	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:465515|Micrococcus_luteus_NCTC_2665	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0
taxid:465541|Streptomyces_sp._Mg1	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0
taxid:465817|Erwinia_tasmaniensis_Et1/99	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:467661|Rhodobacteraceae_bacterium_KLH11	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:467705|Streptococcus_gordonii_str._Challis_substr._CH1	0	0	0	0.030956031	0.00696512	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.017253459	0	0
taxid:469008|Escherichia_coli_BL21(DE3)	0	0	0.0061307269	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:469371|Thermobispora_bispora_DSM_43833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0
taxid:469378|Cryptobacterium_curtum_DSM_15641	0	0	0	0	0	0.025343001	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0
taxid:469383|Conexibacter_woesei_DSM_14684	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0
taxid:469470|Coccidioides_posadasii_RMSCC_2133	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0
taxid:469471|Coccidioides_posadasii_RMSCC_3700	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.000266558	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0
taxid:469472|Coccidioides_posadasii_CPA_0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:469587|Bacteroides_sp._2_1_16	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
taxid:469588|Bacteroides_sp._2_1_22	0	0.0	0.0	0.0128582233	0.0763393706	0.0299687696	0.0	0.00303738	0.0	0.0	0	0.0	0.0182411286	0	0.0109514238	0	0.004556066	0	0	0.0	0.0	0.0161149788	0.0260370489	3.37486e-05	0
taxid:469589|Bacteroides_sp._2_1_33B	0	0.0599175426	0.0283358018	0.0451780245	0.0968071484	0.0611016139	0.001061572	0.003062221	0	0.0	0	0.0047770697	0.0537114321	0.047852379	0.000265393	0	0.00181692	0.0	0	0	0.0	0.0174546858	0.0464641649	0.005777402	0
taxid:469595|Citrobacter_sp._30_2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0	0	0
taxid:469598|Escherichia_sp._3_2_53FAA	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:469603|Fusobacterium_nucleatum_subsp._animalis_3_1_33	0.0237145977	0.1387038867	0	0.1212276019	0.1510478572	0	0	0.0433588161	0.0	0	0	0	0	0	0.1916635327	0	0.01942296	0.0	0.1740103063	0.1640112575	0.0	0.010087556	0.6355602984	0	0
taxid:469604|Fusobacterium_nucleatum_subsp._vincentii_3_1_36A2	80.8760124341	0.0	0.0	0	0.0	0.000803201	0.0	0.0	0.0253008233	0.0	0	0.0	0	0.116017942	0.0	0.014903842	0	0	0.0	0	0.015216196	0.2012464581	0.0	0.008656721	0.003257427
taxid:469606|Fusobacterium_nucleatum_subsp._vincentii_4_1_13	0.4967138985	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.00124289	0	0	0	0.0	0	0	0.0069246945	0.003906241	0	0
taxid:469609|Streptococcus_sp._2_1_36FAA	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0
taxid:471223|Geobacillus_sp._WCH70	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:471852|Thermomonospora_curvata_DSM_43183	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:471853|Beutenbergia_cavernae_DSM_12333	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:471854|Dyadobacter_fermentans_DSM_18053	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0
taxid:471855|Slackia_heliotrinireducens_DSM_20476	0	0	0.0	0	0.0396203838	0.0544385432	0.0	0	0	0	0	0	0	0	0.0359553576	0	0	0	0	0	0	0	0.011816602	0	0
taxid:471856|Jonesia_denitrificans_DSM_20603	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:471857|Saccharomonospora_viridis_DSM_43017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:471870|Bacteroides_intestinalis_DSM_17393	0	0.0	0	0.0	0.0	0.0071366076	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0.006789687	0	0
taxid:473819|Bifidobacterium_dentium_ATCC_27678	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.182955004	0	0	0.010937931	0	0
taxid:474186|Enterococcus_faecalis_OG1RF	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:47573|Chrysodidymus_synuroideus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:477641|Modestobacter_marinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0
taxid:477974|Candidatus_Desulforudis_audaxviator_MP104C	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:478009|Halobacterium_salinarum_R1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:478749|Marvinbryantia_formatexigens_DSM_14469	0	0.0	0.0	0.0250951797	0.0887223143	0.0328454888	0.0	0.0023711977	0	0.0	0	0.0	0.0356997054	0	0.00423742	0.0	0.0	0	0.0	0.0	0	0.0	0.0128439787	0.0	0
taxid:478801|Kytococcus_sedentarius_DSM_20547	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0	0
taxid:479431|Nakamurella_multipartita_DSM_44233	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0
taxid:479432|Streptosporangium_roseum_DSM_43021	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0
taxid:479434|Sphaerobacter_thermophilus_DSM_20745	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:479435|Kribbella_flavida_DSM_17836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0
taxid:479436|Veillonella_parvula_DSM_2008	0.0	0.0	0.0	0.096850902	0.0077856	0.04066335	0.0	0.0	0.01725964	0	0.0	0.0	0.036254643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8273840086	0.02462312	0.0	0.0
taxid:479437|Eggerthella_lenta_DSM_2243	0	0	0	0.0109849035	0.0934954845	0.0761233933	0	0.0	0	0	0	0.0	0.0484822106	0	0.036533715	0	0	0.0	0.0	0	0	0.0	0.076481295	0.0	0.0
taxid:479831|Clostridium_difficile_QCD-63q42	0	0	0	0.0	0.0220786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:480119|Acinetobacter_baumannii_AB0057	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:481743|Paenibacillus_sp._Y412MC10	0	0	0	0.000828457	0.001937745	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:481805|Escherichia_coli_ATCC_8739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:482561|Paracoccidioides_brasiliensis_Pb03	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:483514|Schizosaccharomyces_octosporus_yFS286	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0
taxid:484020|Bifidobacterium_bifidum_BGN4	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:48483|Reclinomonas_americana	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.095605	0	0
taxid:484906|Babesia_bovis_T2Bo	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:485916|Desulfotomaculum_acetoxidans_DSM_771	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0201732339	0	0
taxid:485917|Pedobacter_heparinus_DSM_2366	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:485918|Chitinophaga_pinensis_DSM_2588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:486041|Laccaria_bicolor_S238N-H82	0	0.0	0.0	0.0	0.0	0.000107785	0.0	0	0.0	0.000117024	0.0	0.0	0.0	0.0	0.0	0.0	0.0001139445	0.0	0.0	0.0	0.0001139443	0.0	0.0	0.0	0.0
taxid:486410|Streptococcus_dysgalactiae_subsp._equisimilis_GGS_124	0	0	0	0	0	0.017091264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:487213|Streptococcus_pneumoniae_Taiwan19F-14	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:487214|Streptococcus_pneumoniae_Hungary19A-6	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:487215|Streptococcus_pyogenes_Alab49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:487797|Flavobacteria_bacterium_MS024-3C	0	0	0	0.0	0.007315873	0.00474543	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0
taxid:488221|Streptococcus_pneumoniae_70585	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:488222|Streptococcus_pneumoniae_JJA	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:488537|Clostridium_perfringens_D_str._JGS1721	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0
taxid:490065|Coccidioides_posadasii_RMSCC_1037	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:490066|Coccidioides_posadasii_RMSCC_1038	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0
taxid:490068|Coccidioides_posadasii_CPA_0020	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0
taxid:490069|Coccidioides_posadasii_CPA_0066	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:490759|Marinobacter_sp._BSs20148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:491077|Lactobacillus_reuteri_SD2112	0	0	0.0	0.0188155034	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:491081|Treponema_pallidum_subsp._pallidum_DAL-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210532	0	0	0	0	0	0	0	0	0	0
taxid:491915|Anoxybacillus_flavithermus_WK1	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0
taxid:491916|Rhizobium_etli_CIAT_652	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:4929|Candida_guilliermondii	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0
taxid:494269|Lactococcus_phage_bIBB29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:495036|Geobacillus_sp._G11MC16	0	0.0021701222	0.0021419388	0.0	0.004255693	0.0042838806	0.002113751	0.0021983022	0.00163464	0.0021701188	0.0	0.0021983056	0.0023392266	0.0021701228	0.0	0.0022264922	0.001437354	0.001888287	0.0023110358	0.0020855746	0.0021419362	0.0	0.0	0.0021419356	0.0
taxid:497978|Acinetobacter_baumannii_MDR-ZJ06	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0
taxid:498211|Cellvibrio_japonicus_Ueda107	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498213|Clostridium_botulinum_B1_str._Okra	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0.001606968	0	0
taxid:498214|Clostridium_botulinum_A3_str._Loch_Maree	0	0	0	0	0.1388097297	0.0	0	0.0	0.0	0	0	0	0.002394487	0	0	0	0.0	0	0.0	0	0	0.196723317	0.0	0	0
taxid:498217|Edwardsiella_tarda_EIB202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:498736|Borrelia_burgdorferi_80a	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498761|Heliobacterium_modesticaldum_Ice1	0	0	0	0.0	0.013201499	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:498848|Thermus_aquaticus_Y51MC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:499171|Helicobacter_pylori_HPKX_438_AG0C1	0	0.0	0.0	0.0	0.0036542588	0.0	0.0	0	0.0	0.0	0.0	0.003317687	0.0	0.0	0.0	0.0036542618	0.0035581	0.0032696	0.0	0.0	0.0036542638	0.0	0.003654263	0.00293303	0.0
taxid:501479|Citreicella_sp._SE45	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:502558|Eggerthella_sp._YY7918	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0
