Count	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:498211|Cellvibrio_japonicus_Ueda107	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498213|Clostridium_botulinum_B1_str._Okra	0	0	0	0	0	0	0	0	0	6	0	13	0	0	45	0	0	0	0	0	0	1	54	0	0
taxid:498214|Clostridium_botulinum_A3_str._Loch_Maree	0	0	0	0	2708	2	0	4	3	0	0	0	32	0	0	0	12	0	11	0	0	2650	1	0	0
taxid:498217|Edwardsiella_tarda_EIB202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
taxid:498736|Borrelia_burgdorferi_80a	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498761|Heliobacterium_modesticaldum_Ice1	0	0	0	13	110	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	71	0	0
taxid:498848|Thermus_aquaticus_Y51MC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
taxid:499171|Helicobacter_pylori_HPKX_438_AG0C1	0	3	2	6	10	3	3	0	2	2	4	7	2	4	6	7	6	5	3	4	10	3	8	5	2
taxid:501479|Citreicella_sp._SE45	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
taxid:502558|Eggerthella_sp._YY7918	0	0	0	0	5	1	0	0	0	0	0	36	0	0	3	0	0	0	0	2	0	25	1	0	0
taxid:504472|Spirosoma_linguale_DSM_74	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
taxid:504474|Corynebacterium_urealyticum_DSM_7109	0	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:504728|Meiothermus_ruber_DSM_1279	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:5068|Aspergillus_tubingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
taxid:507522|Klebsiella_pneumoniae_342	0	0	16	0	837	292	0	161	0	0	0	0	2	45	87	0	9	0	0	0	0	2	0	0	0
taxid:508765|Clostridium_botulinum_B_str._Eklund_17B	0	6	20	0	115	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	7	0	0	0
taxid:508767|Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
taxid:509169|Xanthomonas_campestris_pv._campestris_B100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	9	0	0	0	0	1	0	0
taxid:509170|Acinetobacter_baumannii_SDF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
taxid:509173|Acinetobacter_baumannii_AYE	0	0	0	0	0	0	0	0	0	4	0	14	13	0	0	0	0	1	0	0	0	19	1	0	3
taxid:509190|Caulobacter_segnis_ATCC_21756	0	0	1	3	1	0	0	1	0	1	1	0	1	0	1	1	4	0	0	0	3	0	0	0	1
taxid:509193|Thermoanaerobacter_brockii_subsp._finnii_Ako-1	0	0	0	0	144	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
taxid:510951|Neurospora_tetrasperma_FGSC_2508	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:511062|Oceanimonas_sp._GK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:511995|Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	0	0	0	12	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0
taxid:512565|Actinoplanes_missouriensis_431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0
taxid:512566|Streptococcus_pneumoniae_G54	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:513049|Arthrospira_maxima_CS-328	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:515619|Eubacterium_rectale_ATCC_33656	0	4644	0	26966	278495	2135	1186	163	0	157	0	90	11038	324	8	0	699	0	0	0	0	2	842	1	1
taxid:515620|Eubacterium_eligens_ATCC_27750	1	1	70	1512	13243	2344	38	197	0	0	111	20	788	18	121	19	5	1	0	19	0	3	797	0	0
taxid:515621|Clostridium_botulinum_Ba4_str._657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
taxid:515622|Butyrivibrio_proteoclasticus_B316	0	1	0	11	43	2	0	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
taxid:516466|Burkholderia_sp._H160	0	50	23	63	150	115	117	138	39	56	52	67	91	25	29	32	34	20	33	18	46	30	39	31	31
taxid:516950|Streptococcus_pneumoniae_CGSP14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
taxid:5180|Sclerotinia_sclerotiorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
taxid:518766|Rhodothermus_marinus_DSM_4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
taxid:519441|Streptobacillus_moniliformis_DSM_12112	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
taxid:520461|Brucella_pinnipedialis_B2/94	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
taxid:520522|Saccharomyces_pastorianus_Weihenstephan_34/70	0	0	0	3	0	0	0	0	4	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:520999|Providencia_alcalifaciens_DSM_30120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521008|Borrelia_burgdorferi_JD1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521095|Atopobium_parvulum_DSM_20469	0	0	0	64	11	15	0	10	0	0	1	0	1	0	36	0	9	0	0	15	2	0	255	0	0
taxid:521096|Tsukamurella_paurometabola_DSM_20162	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521097|Capnocytophaga_ochracea_DSM_7271	0	0	1	2	0	0	2	0	0	0	3	0	0	0	11	0	1	0	0	1	0	0	6	0	0
taxid:521098|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446	0	0	0	3	36	38	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
taxid:522306|Accumulibacter_phosphatis_UW-1	0	0	0	0	103	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:522373|Stenotrophomonas_maltophilia_K279a	0	1	0	5	0	0	0	3	13	9	0	0	0	0	15	0	0	2	3	1	0	0	0	1	0
taxid:522772|Denitrovibrio_acetiphilus_DSM_12809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:523791|Kangiella_koreensis_DSM_16069	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:523794|Leptotrichia_buccalis_C-1013-b	0	0	1	0	1071	0	0	2	0	0	2	1	0	0	293	13	1	0	0	0	1	5	3951	0	0
taxid:523796|Staphylococcus_aureus_subsp._aureus_ST398	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525146|Desulfovibrio_desulfuricans_subsp._desulfuricans_ATCC_27774	0	0	15	905	320	74	12	0	0	0	0	222	30	0	79	6	0	0	45	0	0	0	2966	0	13
taxid:525260|Corynebacterium_accolens_ATCC_49725	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
taxid:525284|Gardnerella_vaginalis_ATCC_14019	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	21	0	0	0	0	0	5	0	0
taxid:525381|Streptococcus_pneumoniae_TCH8431/19A	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525897|Desulfomicrobium_baculatum_DSM_4028	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525898|Sulfurospirillum_deleyianum_DSM_6946	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525903|Thermanaerovibrio_acidaminovorans_DSM_6589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0
taxid:525919|Anaerococcus_prevotii_DSM_20548	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	14	0	0
taxid:526218|Sebaldella_termitidis_ATCC_33386	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
taxid:526222|Desulfovibrio_salexigens_DSM_2638	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	0	0
taxid:526225|Geodermatophilus_obscurus_DSM_43160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0
taxid:526226|Gordonia_bronchialis_DSM_43247	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	2	0	1	0	0	0	1	0	0	0
taxid:526227|Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	55	0	0
taxid:526946|Rhizobium_etli_IE4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:526949|Rhizobium_etli_Brasil_5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:526950|Rhizobium_etli_Kim_5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527002|Yersinia_aldovae_ATCC_35236	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527004|Yersinia_rohdei_ATCC_43380	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529120|Alteromonas_macleodii_ATCC_27126	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529507|Proteus_mirabilis_HI4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:52970|Rhodomonas_salina	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:530564|Pirellula_staleyi_DSM_6068	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
taxid:531844|Flavobacteriaceae_bacterium_3519-10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:535289|Acidovorax_ebreus_TPSY	0	2	0	0	47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
taxid:535722|Arthroderma_gypseum_CBS_118893	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:536019|Mesorhizobium_opportunistum_WSM2075	0	0	0	0	0	2	0	0	0	0	0	0	1	1	3	1	1	0	0	0	0	2	1	1	7
taxid:536056|Escherichia_coli_DH1	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:536227|Clostridium_carboxidivorans_P7	0	0	0	0	35	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0
taxid:536233|Clostridium_botulinum_E1_str._'BoNT_E_Beluga'	0	0	0	0	51	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	1	0	0
taxid:537457|Actinobacillus_pleuropneumoniae_serovar_7_str._AP76	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0	1	0	0
taxid:538025|Rhizobium_etli_8C-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
taxid:543526|Haloterrigena_turkmenica_DSM_5511	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:543728|Variovorax_paradoxus_S110	0	0	0	0	1	1	11	0	0	0	0	5	0	0	11	2	30	11	0	24	0	5	0	0	10
taxid:544404|Escherichia_coli_O157:H7_str._TW14359	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:544556|Geobacillus_sp._Y412MC61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	61	0	0
taxid:545694|Treponema_primitia_ZAS-2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546262|Neisseria_cinerea_ATCC_14685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:546264|Neisseria_flavescens_NRL30031/H210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
taxid:546265|Neisseria_lactamica_ATCC_23970	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0
taxid:546266|Neisseria_mucosa_ATCC_25996	0	0	1	0	6	5	3	20	0	0	41	0	0	0	27	0	1	7	0	0	9	0	15	1	0
taxid:546268|Neisseria_subflava_NJ9703	0	9	0	0	1	3	7	5	0	3	50	0	0	0	2	0	0	0	0	5	21	0	1	0	0
taxid:546269|Filifactor_alocis_ATCC_35896	0	0	4	214	99	0	0	0	0	0	1	0	0	0	34	0	3	0	71	0	0	0	319	0	0
taxid:546270|Gemella_haemolysans_ATCC_10379	0	0	0	670	546	47	3	4	1	0	19	0	195	0	537	2	18	35	48	0	0	608	10434	20	0
taxid:546271|Selenomonas_sputigena_ATCC_35185	0	0	0	89	212	0	0	0	0	0	1	0	0	35	14149	46	9	32	30	22	24	2	33299	46	53
taxid:546272|Brucella_melitensis_ATCC_23457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
taxid:546342|Staphylococcus_aureus_subsp._aureus_JKD6008	0	0	0	0	0	0	0	8	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546414|Deinococcus_deserti_VCD115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:547043|Bifidobacterium_pseudocatenulatum_DSM_20438_=_JCM_1200	0	0	0	3	0	116	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
taxid:547045|Neisseria_sicca_ATCC_29256	0	1	0	0	0	0	0	22	0	4	3	0	1	0	2	0	0	0	5	4	0	0	0	5	0
taxid:548473|Staphylococcus_aureus_subsp._aureus_TCH60	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:548476|Corynebacterium_aurimucosum_ATCC_700975	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
taxid:548479|Mobiluncus_curtisii_ATCC_43063	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	662	0	0
taxid:550540|Ferrimonas_balearica_DSM_9799	0	0	0	0	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553174|Prevotella_melaninogenica_ATCC_25845	1	2	148	8132	1	1	6	1	0	6	47	1	8	2	5304	3	2	8	0	6	26	9	5623	9	14
taxid:553175|Porphyromonas_endodontalis_ATCC_35406	0	1	0	4	10	4	0	0	0	0	0	2	3	0	0	0	1	0	0	7	0	0	4	0	0
taxid:553177|Capnocytophaga_sputigena_ATCC_33612	1	0	1	0	0	0	1	0	0	2	1	0	0	0	100	0	0	1	0	0	6	2	1	0	0
taxid:553178|Capnocytophaga_gingivalis_ATCC_33624	2	0	0	2	2	0	0	2	0	0	3	4	0	0	2	0	0	1	0	0	0	7	1	0	0
taxid:553184|Atopobium_rimae_ATCC_49626	0	0	0	0	0	1	1	0	0	0	0	0	8	0	1	0	0	0	0	1	0	0	2	0	0
taxid:553190|Gardnerella_vaginalis_409-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	41	0	0	0	0	0	0	0	0
taxid:553199|Propionibacterium_acnes_SK137	0	0	9	0	0	0	0	0	0	0	0	8	0	0	6	0	26	0	0	0	1	0	0	0	4
taxid:553201|Rothia_mucilaginosa_ATCC_25296	0	0	0	22	0	20	0	55	0	0	69	9	50	21	4	0	0	11	0	1	8	1	0	15	0
taxid:553204|Corynebacterium_amycolatum_SK46	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553206|Corynebacterium_tuberculostearicum_SK141	2	0	2	4	7	0	15	31	6	2	3	9	1	4	23	0	12	22	3	7	10	8	6	3	1
taxid:553212|Staphylococcus_capitis_SK14	5	5	2	7	5	28	5	206	5	9	13	19	3	6	20	2	5	10	7	2	9	7	9	6	20
taxid:553217|Enhydrobacter_aerosaccus_SK60	6	29	3	8	1	1	7	15	7	1	2	274	7	1	20	5	7	6	3	6	3	13	15	5	6
taxid:553218|Campylobacter_rectus_RM3267	0	0	2	0	1	12	0	0	0	0	0	0	5	0	2	0	4	1	21	0	0	0	0	0	0
taxid:553219|Campylobacter_showae_RM3277	0	0	2	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	1	0	0	3	0	0	0
taxid:553220|Campylobacter_gracilis_RM3268	0	0	0	0	60	0	2	3	4	0	1	0	0	0	60	0	0	18	131	0	0	35	79	0	0
taxid:553482|Streptococcus_equi_subsp._equi_4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
taxid:554155|Microsporum_canis_CBS_113480	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555079|Thermosediminibacter_oceani_DSM_16646	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0
taxid:555088|Dethiobacter_alkaliphilus_AHT_1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0
taxid:55529|Guillardia_theta	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555778|Halothiobacillus_neapolitanus_c2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555970|Bifidobacterium_animalis_subsp._lactis_DSM_10140	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:556268|Oxalobacter_formigenes_HOxBLS	0	0	0	3	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
taxid:556269|Oxalobacter_formigenes_OXCC13	0	1	0	11	1608	12	6	110	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0
taxid:556270|Coprobacillus_sp._D7	2	2	1	40	5898	1315	8	48	9	14	3	8	162	0	18	0	25	1	0	1	3	39	162	9	3
taxid:556484|Phaeodactylum_tricornutum_CCAP_1055/1	0	25	15	54	50	164	147	18	44	16	29	5	4	0	0	0	10	0	0	2	57	1	0	3	1
taxid:557433|Lactobacillus_reuteri_JCM_1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
taxid:557436|Lactobacillus_reuteri_DSM_20016	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:557598|Laribacter_hongkongensis_HLHK9	0	0	0	334	3182	573	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	388	2	0
taxid:557600|Acinetobacter_baumannii_AB307-0294	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	1	0	0	1	0	0	0
taxid:557722|Pseudomonas_aeruginosa_LESB58	0	2	1	0	0	0	5	0	1	0	0	1	3	0	0	0	3	0	0	1	0	0	0	0	0
taxid:557723|Haemophilus_parasuis_SH0165	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
taxid:557760|Rhodobacter_sphaeroides_KD131	0	7	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
taxid:559292|Saccharomyces_cerevisiae_S288c	6	0	0	0	0	0	2	2	0	0	0	0	0	0	11	0	1	10	0	0	0	0	0	0	0
taxid:559297|Blastomyces_dermatitidis_ER-3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:559305|Trichophyton_rubrum_CBS_118892	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:559307|Zygosaccharomyces_rouxii_CBS_732	0	0	0	0	1	0	1	0	0	0	4	0	0	3	0	0	2	0	0	0	2	0	1	0	2
taxid:559515|Hyaloperonospora_arabidopsidis_Emoy2	0	2	1	18	12	2	63	22	4	1	0	14	2	2	12	1	8	0	4	1	8	50	46	0	15
taxid:561177|Anaerococcus_hydrogenalis_DSM_7454	1	0	1	77	40	1	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	249	0	0
taxid:561180|Bifidobacterium_gallicum_DSM_20093	0	0	0	0	0	2	4	3	1	0	0	2	1	0	1	0	0	0	0	0	0	0	51	0	0
taxid:561229|Dickeya_chrysanthemi_Ech1591	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
taxid:561230|Pectobacterium_carotovorum_subsp._carotovorum_PC1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:561231|Pectobacterium_wasabiae_WPP163	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0
taxid:562019|Rickettsia_peacockii_str._Rustic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
taxid:562970|Kyrpidia_tusciae_DSM_2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:563174|Listeria_monocytogenes_L99	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:563191|Acidaminococcus_sp._D21	0	1	15	75	1	366	0	1	0	0	1	0	25	0	45	0	0	0	0	0	0	0	103	0	0
taxid:563193|Parabacteroides_sp._D13	0	1	0	53	69	3	1	0	5	0	0	0	13	2	0	19	0	0	0	0	0	1	0	1	0
taxid:565040|Bifidobacterium_longum_subsp._infantis_157F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:565653|Enterococcus_gallinarum_EG2	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:565654|Enterococcus_casseliflavus_EC10	0	0	0	0	0	0	0	1	1	1	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0
taxid:56615|Puccinia_graminis_f._sp._tritici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
taxid:566546|Escherichia_coli_W	0	0	3692	0	22051	4449	0	16411	0	0	0	0	0	0	0	4347	0	0	0	0	0	0	11994	0	0
taxid:56780|Syntrophus_aciditrophicus_SB	0	0	0	3	69	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:568706|Bordetella_pertussis_18323	0	0	0	2	361	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:568707|Bordetella_bronchiseptica_253	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:570417|Wolbachia_endosymbiont_of_Culex_quinquefasciatus_Pel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:572264|Bacillus_cereus_03BB102	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:572477|Allochromatium_vinosum_DSM_180	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:572479|Halanaerobium_praevalens_DSM_2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:572544|Ilyobacter_polytropus_DSM_2926	1	0	97	0	1	1	0	0	0	0	0	8	1	0	20	0	0	0	0	0	0	1	1	0	0
taxid:572547|Aminobacterium_colombiense_DSM_12261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0
taxid:573059|Desulfovibrio_vulgaris_RCH1	0	0	0	2	662	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	3536	22	0
taxid:573060|Acidovorax_delafieldii_2AN	0	1	0	2	19	10	1	1	0	0	2	1	2	0	0	1	1	0	1	1	0	0	6	0	0
taxid:573061|Clostridium_cellulovorans_743B	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
taxid:573062|Thermoanaerobacter_sp._X513	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
taxid:573065|Asticcacaulis_excentricus_CB_48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
taxid:573235|Escherichia_coli_O26:H11_11368	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
taxid:573370|Desulfovibrio_magneticus_RS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0
taxid:573413|Spirochaeta_smaragdinae_DSM_11293	0	0	2	10	35	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
taxid:573591|Stenotrophomonas_phage_S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
taxid:573729|Myceliophthora_thermophila_ATCC_42464	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:574093|Streptococcus_pneumoniae_AP200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:574521|Escherichia_coli_O127:H6_E2348/69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	96	0	0
taxid:575564|Acinetobacter_sp._RUH2624	0	0	0	0	0	0	0	15	1	0	0	0	0	0	3	0	1	0	0	0	8	0	0	0	0
taxid:575586|Acinetobacter_johnsonii_SH046	5	2	1	4	23	15	18	3	8	0	3	1	2	1	24	4	40	6	2	3	6	6	2	2	1
