NormalizedPercentage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:1132496|Pasteurella_multocida_subsp._multocida_HN06	0	0	0	0	0.000310012686602	0	0	0	0	0	0	0	0	0	0	0	0.000409295106288	0	0	0	0	0	0	0.000513614429143	0	0	0	0	0	0	0.000588606305243	0	0	0	0	0.00046423689465	0	0	0	0	0.000311146742895	0	0	0.000167652430454	0	0	0	0	0	0.000812631404184	0	0	0	0	0	0	0	0.0057271779579	0	0.00228710003651	0	0	0	0	0	0.00094026214601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1132507|Salmonella_enterica_subsp._enterica_serovar_Typhi_str._P-stx-12	0	0	0	0	0	0	0	0.00176106044232	0	0	0	0	0	0	0	0	0	0	0	0.000482828321429	0	0	0.00137425462017	0	0	0	0	0	0	0.00785668123719	0	0	0	0	0.000345229576948	0	0	0	0.0127059273749	0	0	0	0	0	0.000354614361018	0	0.0025420108148	0	0	0	0	0	0	0	0	0	0	0.00050649153907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253195587729	0.000431426173365
taxid:1133568|Brachyspira_pilosicoli_B2904	0	0	0.000461377933684	0.00280419210475	0	0	0	0	0.000342309544621	0	0	0.00431494624619	0.0018124366272	0	0.000358088496953	0	0	0.000993022554384	0	0	0.000877010778788	0.00277671744874	0	0	0	0	0.000414589302043	0	0	0	0	0	0.00189603420472	0.000505389093848	0	0	0	0	0	0.000307166360667	0.00027087914778	0	0	0	0	0	0	0	0.000593790706711	0	0	0	0	0.000374349869729	0	0	0	0	0	0	0	0	0	0.000295830560302	0.00054790621722	0	0	0	0	0.000425396167797	0	0.000912854162414	0	0.000415243021528	0	0	0	0	0.000303161699136	0	0.000634320220644	0.000456444925413	0.0238540076076	0	0	0	0	0	0
taxid:1133849|Nocardia_brasiliensis_ATCC_700358	0	0	0	0.000117402088926	0	0	0	9.23754299797e-05	0	0	0.000591912236722	0	0	0	0	0	0	0	0.00108856446636	0	0	0.00027125424087	0	0	0	0.000721088102927	0	0	0	0	0	0	0	0	0	0.000236889638735	0	0	0	0	0	0	0	0	0	0	0	0	8.70100669361e-05	0	0	0	0	0	0	0	0	0.000398515910456	0.000867444123407	0	0	0	0.000276165097019	0	0	0	0	0.000132652744766	0	0	0	0	0	0	0	0	0.00101532514665	0.00013686796919	0	0	0	0	0	0	0	0.000212526193033	0	0.00214213410058	0
taxid:1133850|Streptomyces_hygroscopicus_subsp._jinggangensis_5008	0	0	0	0	0	0.000111522273412	0	0	9.11669858722e-05	0	0	0.000328341617486	0.000643606104406	7.49903261739e-05	0	0	0	0	0	0	0	0.00246506867247	0.000131018281307	0	0.000379360451027	0	0.000110417187122	0	0	0	0	0	0	0	0.000411417443721	0.000322916183027	0	0.00014635747557	0.000672974418537	0	7.2142994044e-05	0.000281388864752	0	0	0.000507121789065	0	0.000151468422923	0	0	0.000188418049974	8.99657818011e-05	0	0	0.000199400512321	0	0.000885723551149	0	0.000120719352098	0.000157660896056	0	0	0	0.000250969690615	0	0	0.00021801072307	0	0	0	0	0	0	0.00256738827027	0.000663547749786	0.000590612063064	0	0.000153782309133	0.000621905379309	0	0	0	0.00036469367028	0	0	0.000113175591254	0	0	0.0054507614003	0
taxid:1133852|Escherichia_coli_O104:H4_str._2011C-3493	0	0	0	0	0	0	0.00021849500092	0.0516207667861	0	0.0013582362679	0	0.00156756501767	0	0	0.0224013241571	0	0	0	0.0154280518615	0.0114277413573	0	0	0.000500404855224	0	0.00531267317935	0	0	0	0	0.00422623967233	0	0	0	0	0.0116279736223	0	0.000906227875112	0	0.0265600330902	0.0154663222845	0	0	0	0	0.00193687631151	0.00520096443181	0	0	0.0164591766905	0	0	0	0	0	0	0.000338288947893	0.0403428886426	0.00599390513282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696419412004	0	0	0.503315335672	0	0	0	0	0	0.0106463491453	0	0	0	0	0	0	0	0
taxid:1133853|Escherichia_coli_O104:H4_str._2009EL-2071	0	0.0014286562569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179998852442	0	0	0	0	0	0	0	0	0	0.00302369428889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00968557684917	0	0	0	0.00113785923643	0	0	0	0	0	0	0	0	0	0.00523299403719	0	0	0	0
taxid:1134782|Escherichia_coli_O104:H4_str._2009EL-2050	0.00461593410696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016767353645	0	0	0	0	0	0.000148445527196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139264237804	0	0	0	0	0	0	0.00339167292869	0	0	0	0	0	0	0	0	0	0
taxid:1138308|Cronobacter_sakazakii_ES15	0	0	0	0	0	0	0	0	0	0.000346022285169	0	0	0	0	0	0	0	0	0	0	0	0	0.000318706022668	0	0.000307602011206	0	0	0	0.000192621267664	0	0	0	0	0	0.000400314264046	0	0	0	0	0	0	0	0	0.000283673249808	0	0.00552079205067	0.000736903249657	0	0	0.000916665471521	0	0	0	0.000242523957596	0	0.000430909988064	0	0.000587307117486	0.000383515007304	0	0	0	0	0.000191654930491	0	0	0	0	0	0	0	0	0	0	0.00933843375084	0	0	0	0	0	0.000410946717852	0	0	0	0	0	0.000264877895517	0.183733876678	0.000500264353383
taxid:1138383|Mycobacterium_intracellulare_MOTT-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000484612113305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1140|Synechococcus_elongatus_PCC_7942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000588762522142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1142394|Phycisphaera_mikurensis_NBRC_102666	0.000615462317366	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254940297398	0	0	0	0.000440742488125	0	0	0.00131791848141	0	0	0	0	0	0.000644935774123	0.00021167783955	0	0.00109447185511	0	0	0	0	0	0	0.000782482143802	0	0	0	0	0	0	0	0	0.000404903595891	0	0	0.000503676901711	0	0	0.000704483369529	0	0	0	0	0	0	0.000354391749557	0	0	0.000670889207323	0	0	0	0	0	0	0	0	0	0.00274524477807	0.000591262664407	0	0	0	0.00033249402024	0	0	0	0	0.00135862455128	0.000328469054693	0	0	0	0.00208155869693	0
taxid:114416|Lactococcus_phage_ul36	0	0	0	0	0.0203384305407	0	0.0647471931695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204128304803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1144275|Corallococcus_coralloides_DSM_2259	0.000237157137598	0.000152769191199	0	0	7.40410607705e-05	0	0.00023570898721	0	0	0.000879146416393	0	0.000169106460626	0	0.000154489689581	0	0	0	0	0	0	0.000240595655633	0	0	0.000122667744916	0	0	0	0.00198811355704	0	0.000175353892744	0.000562312925889	0.000257013709686	0	0.000415939313376	0	0.000332624375849	0	0.000904545510957	0	0	0	0.000869545725131	0	0	0.00104473592488	0	0.000780110943393	0	0	0	0	0	0.000180973180311	0.000205395314452	9.36318838214e-05	0	0	0.000373046021737	0	0	0	0	0.00103405950008	0	0.00015031041664	0	0	0.000248349325129	0	0	0	0.000125214393606	0.00396686183216	0	0.000152092074639	0	0	0	0	0	0	0.000125219288914	0	0	0	0	0.000336490542092	0.000802090539708	0
taxid:114615|Bradyrhizobium_sp._ORS_278	0	0.000206529879074	0	0.000297145856955	0	0	0	0.000116901566888	0	0	0	0.000228616362957	0.000224063717376	0	0	0	0	0	0	0	0.000325263171675	0.000343273593311	0	0.000165835495527	0	0	0	0	0	0	0	0.000173729434467	0	0	0	0	0	0	0	0	0	0.000783697166735	0	5.41315085854e-05	0	0.000316048977996	0.000421855264242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340212375754	0	0.00314539475611	0.000109716765916	0	0	0	0	0	0	0	0	0.00286017702241	0	0	0	0	0	0.000337307151211	0	0.00023525481307	0	0.00106162848065	0.000171110359687	0.000315205757296	0	0	0.00379523392808	0.000572773023013
taxid:1146883|Blastococcus_saxobsidens_DD2	0	0	0	0	0	0.000712573100175	0	0	0	0	0	0	0.000342694171515	0	0.000203121321239	0	0	0	0.000351157496197	0	0	0	0	0.000507274077331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477775478372	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187096867083	0	0	0	0	0	0	0	0	0.00067416487974	0	0	0.00124317240798	0.000232163752371	0	0	0	0	0.000181482105163	0	0	0.000942166105705	0	0	0	0	0	0	0.000359810388778	0	0	0	0	0	0.000695753106847	0.000829231308412	0
taxid:1147128|Bifidobacterium_asteroides_PRL2011	0	0	0	0.00051116362404	0	0	0	0.00120659589601	0	0.000681517995696	0.00171810687415	0.00157310446528	0	0	0	0.000655064464735	0	0	0	0	0	0	0	0	0	0	0	0	0.000379382675317	0.000407805223199	0	0	0	0.00128975161314	0	0	0	0.00140241496103	0.000537376828706	0	0.000345641429613	0	0	0	0.00161976735679	0.00108736324055	0	0	0.000378838073068	0.000902722225781	0.000862062958437	0	0	0	0.00043550297838	0	0.000230030977222	0	0.000755362848869	0	0	0	0.00480964361423	0.000754958797115	0	0	0	0	0	0.000542804940115	0.000816486258122	0.00291200172024	0	0.000529849539081	0.000707414491627	0.000641210690484	0	0.00297958612942	0	0	0.00242817525482	0.00058242311323	0	0	0	0	0	0.00373070373806	0
taxid:1147129|Dehalobacter_sp._DCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333590802135	0	0.0152951409288	0	0	0	0.000337222086035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000407744829567	0	0	0	0	0	0	0	0	0	0	0	0.00266016448176	0	0	0	0	0	0	0	0	0.00904282808329
taxid:1150469|Rhodospirillum_photometricum_DSM_122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131655010976	0	0.000646282284979	0	0	0	0	0	0	0.000220418484158	0	0	0	0	0	0.000193254438192	0.000753775854357	0	0.000104129569082	0	0	0	0.000264198072895	0	0	0.000240997575009	0	0	0	0	0	0	0	0	0	0	0	0.000672289904319	0	0.000781790027461	0	0	0.000645853527827	0	0	0	0	0	0	0	0	0	0	0	0.00105340184017	0	0	0.00272292223399	0.00526647743181	0	0.000258684416536	0	0.0010429523101	0
taxid:1151116|Rahnella_aquatilis_HX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00885312256376	0	0	0	0	0	0	0.00041660428463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021440312271	0
taxid:1155071|Streptococcus_mutans_LJ23	0	0	0	0	0	0	0	0.0121090061898	0.0117413792605	0.000732802949627	0	0	0	0	0	0	0.00244442642982	0	0	0	0	0	0	0.000613490201102	0.000651436831627	0	0	0	0	0	0.000703064750685	0	0	0	0.00127167303687	0	0	0	0	0	0	0	0	0.000200253570458	0	0	0.00078030360772	0	0	0	0.0231733528203	0	0	0	0.000936550081271	0	0	0	0.000812204706531	0	0	0	0.00129289360274	0	0	0.000561551214602	0	0	0.00171869602091	0	0.000438963858665	0	0.00132261384323	0.0028486064018	0	0	0	0	0	0	0	0	0	0	0.00058303453919	0	0.000560956075505	0	0
taxid:1155084|Staphylococcus_aureus_subsp._aureus_71193	0	0	0	0	0	0	0	0.00288956918433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1155096|Borrelia_crocidurae_str._Achema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647714066509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1155766|Enterococcus_faecium_Aus0004	0.0118751568687	0.0423278069751	0.0194361122134	0.00917158673013	0.00865072632424	0.014572074042	0.121567230218	0.0271339469002	0.00470224241102	0.0538039971773	0.00739853876927	0.0338706356094	0.0204709522812	0.0108300557332	0.0144290518186	0.0235070739371	0.0215370169233	0.00181879543187	0.0340159651533	0.0154325681466	0.028913600643	0.0339051111449	0.00360411005123	0.156834300656	0.0313068558284	0.0878782867749	0.00949189327736	0.0306948008629	0.00490111088073	0.00878048624199	0.00797772190352	0.01115350943	0.0225727393376	0.0481342214231	0.0059416648419	0.0481158393874	0.00217566833422	0.0166075285791	0.0154270701887	0.0348810928922	0.00620169393935	0.229314444593	0.0554500315871	0.000935648995111	0.0296440372881	0.0390201720107	0.0234374725254	0.0169566671047	0.00706921995937	0.0278591023536	0.00216546693575	0.00467217616617	0.0108742326391	0.0853634147911	0.0162532045536	0.0395929355994	0.0104009115216	0.00747180552477	0.00596338480348	0.0177784886264	0.016381343004	0.0375504221054	0.0932011324598	0.0178805847734	0.0441553820759	0.0254878340597	0.0724033574511	0.0111920244172	0.0183549709494	0.0105184581606	0.0287137217696	0.0351111809474	0.0741561197941	0.0129293295754	0.0360476393223	0.0174875463724	0.0227379334989	0.103501306894	0.00249868545264	0.00676090636676	0.0267215184941	0.0158842504533	0.0471856401118	0.0177455873976	0.0147881050578	0.00166027915657	0.0213421593914	0.0348079657279	0.0537441175647
taxid:1155777|Bacillus_amyloliquefaciens_subsp._plantarum_YAU_B9601-Y2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000833264172413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385649865117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1157951|Providencia_stuartii_MRSN_2154	0	0	0	0	0	0	0	0.000792062808021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772861176072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235172721686	0	0	0	0	0	0	0	0	0	0.000371691210014	0	0	0	0.000284354036387	0	0	0.000401983216039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1159202|Mycoplasma_gallisepticum_NC06_2006.080-5-2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227450894499
taxid:1160717|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._B182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198894643435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291891669469	0	0	0	0	0	0.00293274398069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1163389|Francisella_noatunensis_subsp._orientalis_Toba_04	0.000647111346581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199156853803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1163399|Stenotrophomonas_maltophilia_D457	0	0	0	0	0.000156501427922	0	0	0	0	0	0.00039038981958	0	0	0	0	0	0	0	0	0	0.00203419903856	0.000536709097653	0	0.000259284200409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000612656212694	0	0.000169269490538	0	0.0019765733817	0.000329785865594	0	0.000172159868772	0.00205117372007	0.000195878735993	0	0	0	0	0	0	0	0.000343268478491	0	0.00106384575312	0.00068917498291	0	0	0	0	0	0	0	0	0	0	0.000558986715968	0	0	0	0	0.000541619434268	0	0	0	0	0.00110657247357	0	0	0	0	0	0.000895532013914
taxid:1163740|Helicobacter_pylori_Shi112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299705587078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1163742|Helicobacter_pylori_PeCan18	0	0	0	0	0	0	0	0	0	0	0.00224224335186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1163745|Helicobacter_cetorum_MIT_99-5656	0	0.000833432376738	0	0.000599552420479	0	0	0	0	0	0	0.00100759823919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151277138104	0.00046239331609	0	0	0	0	0	0	0.0015812690039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000621469444822	0	0	0	0	0	0	0	0	0.00142803477444	0.000690500156189	0	0	0	0	0
taxid:1163748|Marinobacter_hydrocarbonoclasticus_ATCC_49840	0.000299624355462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1165456|Saccharomyces_kudriavzevii_ZP591	0	0	0	0	6.05592293696e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102414621074	0	0	0	0	0	0	0	0	0	0	0.000214097651154	0	0	0	0	0	0
taxid:1168287|Mycobacterium_sp._MOTT36Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245223485306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1168290|Bifidobacterium_animalis_subsp._lactis_B420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637867527816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1171373|Propionibacterium_acidipropionici_ATCC_4875	0.000980817664628	0	0	0	0.000816570043497	0.00031672817349	0.000324942835664	0	0	0.00161596061249	0.00152768877026	0.00139875700529	0	0.000212975832647	0.000541706486453	0.000388309032314	0	0.000751108683303	0.00187301158043	0.000980491368287	0	0	0.000372097695488	0	0	0.000465270917236	0.000313589679704	0.00274076633434	0.000224890415311	0	0.000581393476438	0	0	0	0	0	0	0	0	0	0	0.00159831356458	0	0	0.000480082746623	0.0025782681885	0	0	0	0.00053511556925	0	0.000203102155406	0	0	0.000258157401613	0.000503098787337	0	0	0	0	0	0	0.00926594482532	0.000223762191149	0	0	0	0.000684737013194	0.000947507469798	0	0.000241998311508	0	0.002187448765	0.000314084144186	0	0	0	0.000353247739391	0.00022930736433	0.00148909558933	0	0	0.000721713808677	0.000348971542244	0	0	0	0.0110574305001	0
taxid:1172562|Helicobacter_cinaedi_PAGU611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471249909483	0	0	0	0.000814699989583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1173025|Geitlerinema_sp._PCC_7407	0	0	0.000272569922805	0	0	0	0.000253795786399	0	0	0	0	0	0.000356913263146	0	0	0	0.000842030785774	0	0	0	0	0	0	0.000528321930451	0	0	0	0	0	0	0.000605461221135	0	0	0	0	0	0	0	0	0	0	0.00124835879889	0	0	0	0	0.000671977331713	0.000218774578041	0	0	0	0	0	0	0	0	0	0	0.00034972486741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1173263|Synechococcus_sp._PCC_7502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000384122412211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133672849931	0	0	0	0	0	0	0	0	0	0	0	0
taxid:118163|Pleurocapsa_sp._PCC_7327	0	0	0	0	0	0	0	0	0	0	0	0	0.000670066939355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100471980911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234366174071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276046410551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1185652|Sinorhizobium_fredii_USDA_257	0.000184466166971	0	0.000787608111951	0.000170963378542	0.000115181611797	0	0	0	0	0	0	0.000789208899662	0.000257830888331	0	0	0	0	0	0	0.000184404799158	0	0	0	0	0	0	0	0	0	0	0.000109344916969	0.000599733168882	0	0.000215684648607	0	0	0	0	0	0	0	0.00405811358357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194789155174	0	0.000177213054803	0.000236601287396	0	0	0	0	0	0.00108283408217	0	0.000407206511683	0.000590691833877	0	0	0	0	0
taxid:1186051|Blattabacterium_sp._(Blaberus_giganteus)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139717777046	0	0	0	0.00441880628494	0	0	0	0	0	0.00134283531398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139867807576	0	0	0	0	0	0.00504855262137	0	0	0	0.00277304972719	0	0	0	0	0	0	0	0
taxid:1187956|Streptococcus_thermophilus_MN-ZLW-002	0.00258659981743	0.00249930973657	0.00690244121736	0.00299657825459	0.00242262909998	0	0.00449890925296	0.0099027442401	0.00256055972489	0.0111866755534	0.00906480295236	0.0018443920542	0.0180766299759	0.000421242859178	0.00428574428099	0.0222729487404	0.00373156322563	0	0.00740922332464	0.0122822617362	0.0104964106961	0.00415410611731	0.0544616665858	0.0040136978775	0.0213097994372	0.00460127445056	0.00620246023438	0.00406570160803	0	0.000478132717775	0	0.00210237699764	0.00354570073922	0.000756086985852	0.000462210712103	0.00483710875445	0	0.0164426652387	0.00189014825433	0.000459536010212	0.00243149131078	0	0.00411746833305	0	0.00379820426227	0.00127488298784	0.00340337186423	0	0.000444170077203	0.0190511992485	0.00151609327846	0.0168719799171	0.000493454677237	0.00112009170005	0.00153182115485	0.00497537136005	0.00296670721855	0.00406869800121	0.00354251168244	0.0148940009621	0.0123511828947	0	0.00422931311685	0.00265546256598	0.0147545045516	0.000612315381215	0.00206601925717	0.0033858369473	0.00468516486953	0.00445489538956	0.00143593842629	0.00341418701246	0	0.01366692844	0.00414705347348	0.0135322165288	0.00259152224941	0.00698685319785	0.000907089678491	0.0169352904323	0.00569384582529	0.00751150508134	0.00570988331394	0.0131143219378	0.00127148159186	0.00271226591621	0.00244666576644	0.00874815434434	0.00115523009688
