NormalizedPercentage	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
taxid:35241|Lactococcus_phage_Tuc2009	0	0	0	0	0	0.0153477471658	0	0	0	0	0.137558405449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283888139771	0	0	0	0	0	0	0	0	0	0.024822723355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468717388142	0	0	0	0	0.0342313126591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349056452615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476117864031	0.0178240315717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101518990067	0	0	0	0	0	0	0	0.0223504911356	0	0	0	0	0	0	0	0	0	0	0.0356555423093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:352472|Dictyostelium_discoideum_AX4	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94768963315e-05	0	0	0	0	0.000593850071606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03137951202e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96621415074e-05	0	0	0	0	0.00174036775268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94775817364e-05	0	0	0	0	0	0	0	0	0	0	0.000563698933294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043840637396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004643671944	0
taxid:353152|Cryptosporidium_parvum_Iowa_II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375255177991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16726416194e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:353154|Theileria_annulata_strain_Ankara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200160117961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.90043778352e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:35345|Lactococcus_phage_TP901-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0664382783421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173042693083	0	0	0	0	0	0	0	0	0	0	0	0	0.0436569438804	0	0	0	0	0	0	0	0	0.0954403276508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361449802972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032315738007	0	0	0	0	0	0	0	0	0.0402350642872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255438710584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150008396905	0	0	0	0	0	0	0.0221408298703	0	0	0	0	0	0	0	0	0	0	0	0	0.107035482358	0	0	0	0	0	0	0	0	0
taxid:353496|Lactobacillus_delbrueckii_subsp._bulgaricus_2038	0.0194519446872	0.109441798432	0.000604219187389	0	0.0112803129422	0.00407442755959	0.00209837995764	0	0	0	0	0	0	0	0	0	0	0	0.00629111072297	0.00591359582463	0	0	0	0.011140675361	0	0.0073061557154	0	0	0.00855893549034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494887293791	0	0	0.000432495087051	0	0.00129038032616	0	0.00141414435054	0	0	0	0.0164395329566	0	0	0	0	0	0.0150038456192	0	0	0	0.00057973011535	0	0	0	0	0	0	0	0	0.00661926987118	0	0	0	0.246056604267	0.00355409946817	0	0.0315699140763	0	0	0	0	0	0.000759636058566	0	0	0	0.000694178266326	0.0116043190626	0	0	0.0020663755256	0	0	0	0	0	0	0	0.000721274885144	0	0	0.0199848198252	0	0	0	0	0	0	0	0	0	0	0.00205222577391	0.134215722702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1323298526	0	0	0	0.00205337085096	0	0	1.26364593818	0	0	0	0	0.352494036892	0	0.127776902232	0.0755402878864	0	0.0126484900264	0	0.00234503878576	0	0	0	0	0.0182497915624	0	0	0	0.00508699604118	0	0	0.0263740003192	0	0.0141167400947	0	0	0.0431303938479	0	0	0	0	0	0	0	0	0	0	0	0.017889189213	0	0	0	0	0	0	0	0	0.0143958517341	0	0	0.0270755655925	0.00536638703086	0.000190760249834	0	0	0	0	0	0.0124580959233	0	0	0	0	0	0.0259908719598	0.000345377015004	0	0.0154659441587	0	0	0	0.00289549811135	0	0	0	0	0	0.00134505858423	0.000557517582344	0	0.0033232842356	0	0	0.00995816948148	0	0	0.000479588386807	0	0.0100604710951	0	0	0	0.0311545118221	0	0	0	0	0	0	0	0	0	0	0	0.00303275661776	0	0.0290162935043	0.00232990817915	0.00380985115978	0	0	0	0	0	0.00871010491054	0	0	0	0	0.00136926320501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258879114457	0	0	0	0.0240966720849	0	0	0.00145955917991	0	0	0	0.000559962665089	0.0225619716716	0	0	0	0	0	0	0	0	0	0.066554467915	0	0	0	0	0	0	0	0	0.0292388569567
taxid:354242|Campylobacter_jejuni_subsp._jejuni_81-176	0	0	0.00199814895366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240521712149	0.000787714004185	0	0.000258937111681	0	0	0	0	0	0.00146898788411	0	0	0	0	0	0	0	0	0	0	0.00283429342602	0	0	0	0	0	0	0	0	0	0	0.000641675105715	0.000656302502148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104237536904	0	0.00183190828559	0	0.000925719684306	0	0	0	0	0	0	0.00104079088563	0	0	0	0.000513424380989	0	0	0	0.000548933384913	0	0.00151855345085	0.00233495233576	0	0	0	0	0	0	0	0	0.00557830976196	0	0	0	0	0	0	0	0	0	0.000729431310659	0.000580039204231	0.00075407748792	0	0	0	0	0	0.00149203271592	0	0	0	0	0	0	0	0.00176883583618	0	0	0	0	0.00208356961499	0.00113174735895	0	0	0	0	0	0	0	0	0.00186389782694	0	0.00051720754571	0	0	0	0	0	0	0	0	0	0	0	0	0.00093459239343	0	0	0	0	0	0	0	0	0	0	0.236438572567	0.000570822028823	0	0.000182829062233	0.000365634444622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002397557829	0	0	0.000210280971741	0	0	0	0	0	0	0	0.000233193977	0.0004863385798	0	0	0	0	0	0	0	0	0	0.000455971122359	0.00124542651229	0	0	0	0.0015253510533	0	0.00122913803143	0	0.00209334848037	0	0	0	0	0	0	0	0	0	0.000986375534773	0	0	0	0	0	0.00425416370391	0.00236096575292	0	0.00248059959485	0	0.000416343179653	0	0	0	0	0.00114234161162	0.00064208260946	0	0	0	0.000228527250085	0	0	0	0	0.00101809488543	0.000443645074399	0	0	0	0.000768484320659	0	0	0.00062496330898	0	0.00322084099941	0	0	0	0	0	0.00171199725359	0	0	0	0	0.00306615620616	0.000664062825739	0	0	0	0	0	0.000324377980533	0	0	0.00264791464898	0	0	0	0	0	0	0.000953509641532	0	0	0	0	0	0	0	0	0.00187853210328	0	0.00483463556385
taxid:354260|Lactococcus_phage_P335_sensu_lato	0	0.0425483561163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683879549123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353477268437	0	0	0	0	0	0	0	0	1.03357599319	0	0	0	0	0	0	0	0	0	0	0.0339582893259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435094551524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61269410542	0.0531811102561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:355278|Leptospira_biflexa_serovar_Patoc_str._'Patoc1_(Ames)'	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339413750744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:357348|Burkholderia_pseudomallei_1106a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000506812342036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:357544|Helicobacter_pylori_HPAG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242425493673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:357804|Psychromonas_ingrahamii_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154182454673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163043067822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138501106645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00335617367083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:357808|Roseiflexus_sp._RS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000719304281879	0.00190560781848	0	0	0	0	0	0	0	0	0.000142887773112	0	0.000430206781387	0	0	0	0	0	0.000761903285751	0	0	0	0	0.000276683074448	0	0	0	0	0.000456525324354	0	0	0	0	0	0	0	0	0	0	0.000246275019923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193187438171	0	0	0	0	0	0	0	0	0	0	0.000222361259585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029007701479	0	0	0	0	0	0	0	0	0	0	0	0.00020625465409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052316229291	0	0	0	0.0002302424788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165403842881	0	0.000149079283955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232274525353	0	0	0
taxid:357809|Clostridium_phytofermentans_ISDg	0.00187886492452	0.0198606520882	0.00583615806112	0.00426616599229	0.0115182728165	0.00351167059157	0.00551296920406	0.00964079276046	0.000505456079263	0.0264612645694	0.0293036712639	0.00195434502227	0.0151201624598	0.00498587920189	0.0101884494381	0.0132339850204	0.00419762822886	0.00457283430968	0.00416680387238	0.00304637175051	0.00287539877411	0.0152516378496	0.00848847786366	0.0111912189183	0.0159644131829	0.00108569565646	0.00686174077307	0.000368118577103	0.0123254688627	0.000272267614083	0.00520013035076	0.0110422990195	0.00494018545933	0.00342016026388	0.0429725647238	0.00360409877918	0.00275726128755	0.0132946769319	0.00107298019938	0.00988041501406	0.00245620945463	0.00699081519014	0.00402960100208	0.00331372600391	0.00822180710308	0.00247817463516	0.00529814657367	0.00584846300469	0.00744721039383	0.000664735685291	0.00216623732651	0.000546369272823	0.00300293138223	0.0148910958575	0.0061422329201	0.000600825449061	0.0222892721091	0.00359845109707	0.0276036007689	0.00315446033485	0.00959805753122	0.0141701772432	0.0011789672675	0.00918413056823	0.00409694334096	0.000223984716579	0.00247091814147	0.00184794875952	0.00197474613037	0.00208516568801	0.00727255725606	0.00381789690932	0.000464331399617	0.00302144835007	0.00365346181118	0.000587545924942	0.00256829052635	0.0067943674805	0.00129783631307	0.0024030353034	0.00243064224768	0.00140738795842	0.00433463685541	0.00524556414982	0.00647378553932	0.00474228078208	0.00346988452679	0.00190770603087	0.0223526822663	0.00107971260139	0.00193535049392	0.00134101470772	0.00655273242374	0.00327076240575	0.00466316635599	0.00159673104499	0.00654709191567	0.00230197102008	0.021417861276	0.00218028688622	0.00128204354104	0.0518648041346	0.0110103062043	0.00891750400109	0.00541319396222	0.0141749346363	0.0100377439634	0.00330464807783	0.0038201631825	0.00504907609733	0.00716248572265	0.00555772551046	0.00112536453936	0.00295850418897	0.00356226808162	0.00588020773325	0.0058957054429	0.00475739171888	0.00702211662055	0.00176652708147	0.0175566180314	0.00765575081912	0.0122841514222	0.00627537991848	0.000888695634373	0.00730811942024	0.00193422784305	0.0011447460876	0.00998283547953	0.00960131189991	0.00140317884403	0.00619966124458	0.00741254246099	0	0.00819751250151	0.00144705181842	0.00511194870082	0.000793341032158	0.00731870852303	0.00516520942089	0.00225507000972	0.00568273505278	0.000462504371267	0.00025979256076	0.00757805384816	0.00340474277852	0.00979927154787	0.0106167582044	0.00906390381449	0.0087568172237	0.0119950561672	0.0038598771748	0.0037373735464	0.00765282192204	0.00181564330441	0.0385178246184	0.0215607264227	0.0066103082104	0.00493231477084	0.00890738685323	0.0136775094807	0.00491353362692	0.00993192836583	0.00755882415336	0.0110160728338	0.00883861225093	0.0159988350439	0.00530407074831	0.0125354304125	0.0232599894572	0.0125309950095	0.00321162326739	0.00861949329296	0.0011337278703	0.00537312981024	0.000128160932555	0.00794546324074	0.00901584752409	0.00627284281792	0.00897695674752	0.0283847039029	0.0135765005024	0.00293252868867	0.025727183355	0.00405609007416	0.00565124997232	0.00695692103206	0.00777751148355	0.00788298350956	0.00100768941644	0.00764773071495	0.00268963693217	0.00868340309018	0.00697394957284	0.00918201862664	0.000958128501022	0.00294746045295	0.00123557819227	0.00571085699007	0.00500856832685	0.00696518144541	0.000506664632317	0.0177298461965	0.00122599590542	0.0349440320333	0.00746294302752	0.00492685270922	0.00829543450838	0.000800639857448	0.00969049756918	0.00242751731338	0.000751303840446	0.00801589343597	0.00404543215246	0.00319630170096	0.00392862926619	0.0065013231611	0.00396429946026	0.00199363663653	0.00347507029792	0.000935419092489	0.00107701337539	0.00863963892349	0.00201769100016	0.00329403134655	0.00459925065674	0.00543168227438	0.0101121805575	0.00490911169463	0.00463234814137	0.0112225954236	0.00827547790724	0.0106440461614	0.00304232352399	0.00241334820996	0.00474848895688	0.0129510417565	0.0066918307396	0.00650303865387	0.00372764579163	0.00772337097289	0.010101335918	0.0221705915186	0.00986105206367	0.00277258894401	0.0630333642486	0.00438489518643	0.00605397365613	0.0123663050926	0.00280268615716	0.00967697890871	0.00317040841934	0.00200844336609	0.00205074587457	0.00480584407	0.00283049869238	0.00466747283538	0.0053447913149	0.00512214990309	0.0130245147431	0.00373187713796	0.00674229599028	0.00158708693636	0.00292698687824	0.0107739618622	0.00844824617488	0.00801726030063	0.00941896988116	0.00537903129589	0.012794030442	0.00241935094728	0.000190181110794	0.021183132183	0.00393845800079	0.00339726491123	0.0068005048939	0.0206054478093	0	0.00653236547173	0.00174376157941	0.00614096552332	0.00372399923656	0.00270693629167	0.000729983310602	0.0186092201171	0.00762889246292	0.00257374448769	0.000341077484984	0.00713946281548	0.00503651820466	0.0204177129858	0.0210987064873	0.00595329149492	0.0081730447347	0.0125267015717	0.00192785182432	0.00172870409016	0.00601558718456	0.0194526923111	0.00165896812553	0.00672910364857	0.00421761982652	0.0135039260761	0.0122668558646	0.00186465459752	0.00750562286919	0.00362127696735	0.0107523085101	0.00338902029503
