PercentCoverage	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
taxid:405536|Bacillus_anthracis_Tsiankovskii-I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155	0	0	0	0	0	0	0	0.00520000000001	0	0	0	0	0	0.0257	0	0	0	0.008	0	0	0	0	0	0	0	0.0329	0	0	0	0.0109	0	0	0	0	0.0068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155	0	0	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0.0075	0.0244	0	0	0	0	0	0	0	0	0	0	0	0	0.0218	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0.0174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869999999999	0	0	0	0.0547	0	0	0	0	0.012	0	0	0	0	0.0333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171	0	0	0	0.0035	0	0.0122	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554	0	0	0	0	0	0.0133	0.0068	0	0.1182	0	0
taxid:405566|Lactobacillus_helveticus_DPC_4571	0	0.0231	0.1018	0.0045	0.0337	0.0521	0.014	0	0.0585	0	0	0	0	0	0	0	0	0.0137	0	0.0312	0	0.014	0	0	0.0133	0	0.0046	0.7581	0	0	0.325	0	0	0	0	0	0	0.0045	0	0.0224	0	0	0	0.0312	0	0.0457	0	0	0.0045	0	0.5083	0.0209	0	0	0.0138	0.1295	0.0417	0	0	0	0	0	0	0.00869999999999	0	0	0	0	0	0	0	0	0	0	0	0	0.0182	0	0	0	0.1159	0	0	0	0	0	0.0045	0	0	0	0.0313	0	0	0	0.031	0.00869999999999	0	0	0.0036	0	0.0174	0	0	0	0	0	0	0.2616	0	0	0	0	0.009	0	0	0.0091	0	0.0043	0	0	0.0093	0.0042	0	0.0536	0.0046	0	0.0046	0	0	0	0	0	0	0.0046	0	0.0045	0	0	0	0	0	0	0	0.0264	0.0403	0.0046	0	0	0.0185	0.0046	0.0279	0.1303	0	0	0.0462	0	0	0.0046	0	0.0046	0.0821	0.032	0	0	0	0.2284	0	0	0	0	0	0	0	1.4002	0	0.0044	1.0156	0.0274	0	0	0	0.0543	0.0165	0	0	0	0	0	0	0.0213	0	0	0.0503	0	0.0415	0	1.2322	0.0267	0	0	0.0137	0.1827	0	0	0.0318	0.0737	0	0.0047	0	0	0.0089	0	0.0673	0	0	0	0	0	0.0707	0.0364	0	0	0	0.0092	0	0.2142	0	0	0.0233	0.0046	0	0	0	0	0.0305	0	0	0	0.1736	0.0088	0.0358	0	0.0473	0	0	0	0	0	0	0.0037	0.028	1.0047	0	0.0271	0.0233	0	0	0	0	0	0.0336	0.0636	0	0	0	0	0	0.0367	0.0416	0	0	0.0046	0	0	0	0	0	0	0.0043	0.1179	0	0	0.0184	0	0.0091	0	0.0277	0.0869	0.0632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0.0093	0.0045	0.0137
taxid:405917|Bacillus_cereus_W	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0	0	0	0
taxid:405948|Saccharopolyspora_erythraea_NRRL_2338	0.0011	0.0044	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0035	0.0012	0	0	0.0035	0	0.0012	0	0	0	0	0	0	0	0	0.0011	0	0.0032	0	0	0	0.0042	0.0023	0	0	0	0	0.0142	0	0.0035	0	0	0	0	0	0.0012	0.0091	0.0012	0	0	0	0	0	0	0.00790000000001	0	0	0	0	0.0073	0.0046	0.0067	0.000900000000004	0.002	0	0	0	0.0012	0	0	0	0.0011	0	0.0011	0	0	0	0	0.0011	0	0.0069	0	0	0	0	0	0	0	0	0.0095	0.0071	0	0.00559999999999	0.0021	0	0	0	0	0	0.0032	0	0	0	0.0012	0.0023	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0.0067	0	0	0.0034	0	0	0	0.0047	0	0.0039	0.0012	0.000999999999995	0	0.0035	0.00559999999999	0	0	0	0.0057	0	0	0.0011	0	0	0	0.008	0	0.0058	0.0012	0	0.0012	0.008	0	0	0.000999999999995	0	0	0	0	0	0.0011	0	0.0011	0.0121	0.0065	0.002	0	0.0022	0	0	0.0034	0	0.0012	0	0.0035	0	0	0	0	0	0	0	0	0.0299	0	0.0012	0.0011	0	0	0.0047	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0.011	0	0.0067	0.0104	0.0012	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0.0012	0	0	0.0062	0.0114	0	0	0	0.0067	0	0	0	0.0012	0	0	0	0	0	0.00559999999999	0	0	0	0.0023	0.0012	0.0082	0.0012	0.0012	0	0	0	0	0	0.0022	0	0	0	0.0011	0	0.0092	0	0	0	0	0	0.0059	0.0035	0	0	0	0	0.0012	0	0	0.0011	0	0	0.0011	0	0.000999999999995	0	0	0.0023	0	0	0	0.0035	0	0	0.0022
taxid:405955|Escherichia_coli_APEC_O1	0	0.084	0.3118	0	0	0.2456	0.0317	0	0.002	0	0	0.0704	0.0476	0	0	0	0	0	0	0.283	0	0	0.0017	0	0	0	0.0035	0	0.3255	0.0215	0	0	0	0.2963	0	0.0017	0.678	0.1811	0	0	0.0134	0.005	0	0	0	0	0	0.0049	0	0.0124	0.0149	0	0.0448	0	0.0613	0.2703	0.0832	0.099	0	0.0017	0	0	0.0768	0	0	0.021	0	0	0.5531	0	0	0	0	0	0.00520000000001	0	0	0.0256	1.1082	0	0.0017	0.0018	0	0.2356	0.0426	0.4812	0	0	0	0.2872	0.0044	0	0	0.0352	0.1313	0.3433	0	0	0	0	0.0312	0.2273	0.0938	0	0	0.4331	0	0.4424	3.018	0	0.0999	0.0035	0.1093	0.0035	0	0	0	0	0.0157	0	0	0.1493	0	0	0	0.0017	4.2107	0.0459	0	0	0.0698	0.5367	0	20.7961	0.182	0	0.0929	2.7874	0.4313	0	0.8704	0	0	0.1522	0	0.2917	0.6354	0	0.0128	0	0.0051	0.2465	0.0663	0	0.0042	0	0.0017	0.1566	0.0188	0	0	0	0	0	0	0.202	0.082	0.0984	0.0258	0	0.0174	0	0.0017	0	0.0017	0.0425	0	0.0119	0	0	0	0.0017	0.9512	0.1526	0.0071	0	0.0435	0	0	0	0.0089	0	0	0	0	0.0018	0.0067	0	0.1917	0.00520000000001	0.0035	0.9542	0.0582	0.1842	0.0209	0.0054	0	0	0.1653	0	0.0271	0.0095	0	0	0.3908	0	0.2469	0	3.7508	0.2723	0	0.00520000000001	0	0.5965	0	0.007	0	0	0	0.7385	0	0.1218	0.0368	0	0.0286	0	0	0	0	0.2348	0	0	0	0.0035	0	0	0.0934	0	0.0418	0.0471	0	1.0685	5.2351	0	0	0.0272	0	0	0	0	0	0	0	0	0	0.2312	0	0	0	0	6.171	0.0515	0.0017	0	0.0437	0.0103	0	23.4378	0.243	0.0035	0.0802	2.4967	0	0	0.4563	0	0.5398	0	0	0.0535	1.2963	0	0.0535	0.0067	0	0	0.2997	0.521	0	0.0459	0	0.1789	0.0837	0	0	0.9176	0.8704	0	0
taxid:40631|Enterobacteria_phage_N15	0	0	0	0	0	0	0	0	0	0	0	2.4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2048	8.3385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5822	0	0	0	0	0	0	0	0	0	0	0	0.2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1747	0	0.2027	8.3515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:406327|Methanococcus_vannielii_SB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559999999999	0.00559999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0.0054	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559999999999	0	0	0.00559999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559999999999	0	0	0	0	0	0	0.00559999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0.00559999999999	0	0	0	0	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559999999999
taxid:406425|Burkholderia_cenocepacia_MC0-3	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599999999999	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:406817|Xenorhabdus_nematophila_ATCC_19061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:406818|Xenorhabdus_bovienii_SS-2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.0022	0	0.0022	0	0	0	0	0	0	0.004	0.0023	0	0	0.0024	0	0	0	0	0	0	0	0	0.0022	0	0.0068	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0.0023	0	0	0	0	0	0	0	0.0022	0	0	0.0023	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.0023	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0.0022	0	0	0	0.0022	0	0	0.0023	0	0	0	0.0023	0	0	0	0	0.0023	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0.0066	0	0	0	0.0018	0	0.0045	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0
taxid:407976|Shewanella_baltica_OS223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:409438|Escherichia_coli_SE11	0.0123	0	0	0	0	0	0.1342	0	0.3871	0.0193	0	0.011	0.0016	0	0	0	0	0.0398	0.0241	0.0583	0	0	0	0.0111	0.0184	0	0	0.0023	0	0.3632	0	0	0	0.0037	0	0	0.0976	0.0252	0.0019	0	0	0.0159	0	0.004	0.0375	0	0	0	0.0019	0	0	0	1.1562	0	0.0181	16.5718	0.0339	0.5773	0.0142	0	0.0036	0	0.00520000000001	0	0.0174	0.1371	0	0	0.0202	0.0037	0	0	1.1726	0	0.0018	4.3933	0	0.0312	0.0016	0	0.0018	0	0	0	0	0.0055	0	0	0	0	0.0037	0.0293	0	0	0.0017	0.4387	0	0	0	0	0	0	0.1017	0	0	0	0	0.062	0.2011	0.0383	0	1.216	0	0.0214	0	0	0.0148	0	0	0.2291	0.0748	0	0	0	0	0.0216	0.0821	0.3021	0.0018	0.1824	0	0	0	0.0431	0	0.0906	0.0019	0.3484	0.0054	0.0103	0.4512	0	0.0689	0.0018	0.0179	0	0.2705	0	0	0	0	0	0.2167	0	0.8392	0	0	0.053	0.0037	0	0	0.0092	0	0	0	0.0208	0	0	0.0037	0	0.0018	0	0	0.0018	0	0.1952	0	0.1222	0	0.009	0	0.0037	0.1863	0	0.0034	0	0	0.0018	0	0.0127	0	0	0	0	0	0	0	0	1.148	0	0.0694	18.1309	0	0.7687	0.0333	0.0015	0	0	0.002	0	0	0.0521	0.0019	0.0074	0	0	0	0	1.2407	0	7.728	0	0	0.0257	0	0	0.00559999999999	0	0.0019	0.0376	0	0.00559999999999	0	0	0.0057	0	0	0	0	0.2622	0	0.0057	0	0.0093	0	0	0.2103	0	0	0	0	0.2329	0.1506	0.0018	0	3.1247	0	0.0123	0	0	0.1053	0	0	0.2271	0	0	0	0	0	0.0221	0.0791	0.6665	0	0.2766	0.0037	0.878	0	0.0074	0	0.013	0.0627	0.5899	0	0	1.0187	0.0276	0.0602	0	0	0	0.1719	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.0018	0	0	0	0.0505
taxid:410358|Methanocorpusculum_labreanum_Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0.0045	0	0	0.0104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:410359|Pyrobaculum_calidifontis_JCM_11548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:411154|Gramella_forsetii_KT0803	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0
