PercentCoverage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:509193|Thermoanaerobacter_brockii_subsp._finnii_Ako-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0.018	0	0	0	0.0194	0.0038	0	0	0.0464	0.0102	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071	0	0	0.00329999999999	0.011	0	0	0	0	0	0	0	0	0	0	0	0.0112	0	0	0	0	0	0	0	0	0	0	0.0278	0	0.02	0.0337	0	0	0	0	0	0	0	0	0.0112	0	0	0	0	0	0.0186	0	0	0	0	0	0	0.0227	0	0	0	0	0.0347	0.0072	0	0	0	0	0.0276	0	0	0	0.0152	0	0	0	0	0	0	0	0	0.0194	0	0	0	0.018	0	0	0	0	0	0	0	0.0146	0	0	0	0	0	0	0	0.0185	0.0339	0	0	0	0	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118	0	0	0	0	0	0	0.0316	0	0	0
taxid:50948|Enterobacteria_phage_RB49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:510516|Aspergillus_oryzae_RIB40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:510951|Neurospora_tetrasperma_FGSC_2508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:511062|Oceanimonas_sp._GK1	0	0	0	0	0	0	0	0.00250000000001	0	0	0.0026	0	0	0	0	0.0022	0	0	0	0	0	0	0	0.0026	0	0	0	0.0027	0.0593	0	0	0	0	0	0	0.0021	0	0	0	0	0	0.0026	0.0051	0	0	0.0026	0.0306	0.0027	0.0027	0	0	0	0	0	0.0065	0	0.0026	0	0.0078	0	0	0	0	0.0026	0	0	0	0	0	0.00250000000001	0	0.00250000000001	0.0026	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0.0028	0	0.0027	0	0	0	0.0078	0	0	0.0095	0	0	0	0	0	0	0	0	0	0.0021	0	0	0.0024	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0.0247	0	0	0	0.00559999999999	0	0	0	0	0	0	0	0	0	0.0129	0	0.00520000000001	0.0076	0	0	0	0	0.005	0	0	0.0024	0	0	0.0026	0.00250000000001	0	0.00250000000001	0	0	0.00250000000001	0	0	0	0.0026	0	0.0043	0	0	0	0.0026	0	0.0183
taxid:511145|Escherichia_coli_str._K-12_substr._MG1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:511437|Lactobacillus_buchneri_NRRL_B-30929	0	0	0	0	0	0.0316	0	0	0	0	0.14	0	0.00289999999999	0	0	0.0036	0	0	0	0	0	0	0.0608	0	0	0	0	0	0	0	0.0099	0	0	0.2937	0	0.0351	0.0034	0	0	0.0466	0.0185	0	0	0	0	0	0	0	0	0.6332	0.0036	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0.0276	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0.0322	0	0	0.0035	0	0	0.0032	0	0	0	0.0037	0.0035	0.0036	0	0	0	0	0	0	0.0185	0	0.0418	0	0.0185	0	0	0	0	0	0.018	0	0	0.2722	0	0	0.0103	0.0278	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:511691|Streptococcus_mutans_NN2025	0	0	0	0	0.0486	0	0	0	0.00559999999999	0	0.0045	0.0045	0	0	0	0.0046	0	0	0.0316	0.00869999999999	0	0.0094	0.0046	0	0	0	0.0046	0	0.2082	0	0.0089	0	0	0	0.0045	0	0.0044	0.1221	0.0048	0	0	0	0	0	0	0	0	0.0228	0	0	0	0	0.0091	0	0	0.0092	0	0	0	0	0.0208	0.0177	0	0	0	0.0047	0	0	0	0	0.0042	0.0088	0	0	0.0184	0	0.0044	0	0	0	0.0581	0	0.0096	0.0045	0	0	0.0042	0	0	0	0.0088	0	0.0138	0.0046	0	0	0	0.0134	0.0372	0	0	0.0046	0	0	0	0	0.0531	0	0	0	0	0.0046	0	0.0223	0	0.0217	0	0	0.0088	0	0	0	0	0	0	0	0	0	0.0667	0	0	0	0.0134	0	0.2382	0	0	0.0627	0	0	0.022	0	0	0	0	0	0.0289	0	0.0653	0	0	0.0047	0.0043	0	0	0	0	0.0045	0	0	0	0.004	0.0044	0	0	0	0	0.0045	0	0	0	0.0046	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0
taxid:511995|Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	0	0	0	0	0.0073	0.0075	0.0073	0	0.0094	0.0062	0.0073	0.0073	0	0	0	0	0	0	0	0	0.0075	0	0.0076	0	0	0	0.0072	0	0.0073	0.0229	0	0.0134	0	0	0	0	0.0064	0	0	0	0.0082	0.0069	0.0073	0	0	0.0074	0.015	0	0	0	0.0076	0	0.0073	0	0	0.0069	0	0	0.0075	0.0148	0.0291	0.0142	0	0.0074	0	0	0	0	0	0.0074	0.0061	0.0073	0.015	0.0073	0.0078	0.0078	0	0	0.0075	0	0.0073	0	0	0.0147	0	0	0	0	0	0.0075	0.0144	0	0.0069	0	0.0075	0	0	0	0	0.0076	0	0	0	0.0073	0.0078	0.0075	0	0.0074	0.0143	0	0	0	0	0.008	0	0	0.0073	0.0074	0.0073	0	0	0	0.00790000000001	0.0078	0	0.0075	0	0.0067	0.0081	0	0.0076	0.0222	0	0	0	0	0.0076	0	0.0073	0.0073	0	0	0.0076	0	0.0192	0	0	0	0	0	0	0	0	0	0	0	0.0073	0.0074	0	0.0225	0.0073	0	0.0073	0	0.0145	0	0	0	0	0	0	0.0075	0.0073	0	0	0.0073	0	0.0072	0	0	0	0.0072	0.0215	0	0.0223	0.0075	0	0	0.0134	0	0.0078	0.0077	0.0074	0	0.0074	0.0075	0	0	0.0078
taxid:512564|Mycoplasma_crocodyli_MP145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:512565|Actinoplanes_missouriensis_431	0	0	0.0018	0	0	0	0	0.002	0	0.000999999999995	0	0	0	0	0	0	0.000900000000004	0.0068	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900000000004	0	0	0	0	0.0011	0	0	0	0.000999999999995	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900000000004	0	0	0	0	0	0	0.000999999999995	0	0.0039	0.000999999999995	0	0.000900000000004	0	0.000999999999995	0	0	0	0.000999999999995	0	0.000900000000004	0	0.000900000000004	0.000999999999995	0	0	0	0.0051	0.0011	0.000900000000004	0	0	0	0	0	0	0.000900000000004	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0.00250000000001	0	0	0	0.000999999999995	0	0	0	0	0	0	0	0.0051	0	0	0	0	0.0011	0.000999999999995	0	0	0.000900000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0.0051	0.000999999999995	0	0	0	0	0	0	0	0.000999999999995	0	0.000999999999995	0	0.000999999999995	0.0019	0	0.000999999999995	0.000999999999995	0	0	0	0.0039	0	0	0.003	0	0	0	0.002	0	0	0	0.000999999999995	0.000999999999995	0	0.000900000000004	0.000999999999995
taxid:512566|Streptococcus_pneumoniae_G54	0.0395	0	0.21	0	0.0043	0	0	0	0.0864	0	0	0	0.059	0.0515	0	0.0042	0	0.0431	0.0041	0.0043	0	0	0	0	0.173	0	0.0043	0	0.004	0	0.7033	0.0319	0	0.0527	0.0039	0	0	0	0.0044	0	0	0	0.0474	0	0	0	0	0.6238	0.0952	0.0316	0.0178	0	0.053	0.0043	0.0044	0.00830000000001	0.0044	0	0.1455	0.0091	0	0.0214	0	0	0.0216	0	0.0736	0.103	0	0.0085	0.023	0.0086	0.004	0	0.0486	0.0354	0.0084	0.0042	0	0.0661	0.0431	0.0089	0.165	0	0	0	0	0.1433	0.0651	0	0.0043	0	0.0089	0.0045	0	0.0675	0	0.0636	0.1476	0	0.0036	0	0.0043	0.0043	0.0897	0	0.0046	0	0	0.0089	0	0	0.8605	0	0.0896	0	0	0.022	0.0043	0	0	0	0.2218	0	0.1099	0.0396	0.0043	0.0041	0	0.0205	0.0045	0	0	0.0139	0	0	0.0089	0	0.0043	0	0	0	0	0.0134	0.0086	0.277	0	0	0	0	0	0.0133	0.1039	0.0386	0.0221	0	0	0	0	0	0.0259	0	0.6812	0	0.0042	0	0.0043	0.0302	0	0	0	0	0.013	0	0	0	0	0	0.0353	0	0	0	0.0381	0.0683	0	0	0	0	0	0.0342	0	0	0	0	0	0	0.0225	0	0
taxid:513049|Arthrospira_maxima_CS-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0
taxid:51324|Oltmannsiellopsis_viridis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:51369|Lactobacillus_phage_A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2073	0	0	0	0	0	0.2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:515618|Candidatus_Riesia_pediculicola_USDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155	0	0	0.0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:515619|Eubacterium_rectale_ATCC_33656	33.075	8.4098	61.3333	46.4073	62.0044	55.7603	9.6667	41.7598	4.0252	62.3188	2.6998	1.9899	57.6475	23.7618	48.2492	58.9901	34.6644	16.5079	57.6394	38.1163	29.7882	13.0126	4.5398	74.2673	19.1233	5.9619	6.4515	2.4119	22.5985	16.4367	6.9542	19.0605	18.5814	55.1478	13.6921	46.3619	5.9591	47.9359	12.918	59.0812	0.3291	16.2067	7.055	41.2942	1.0513	40.2142	2.8042	37.6747	53.9432	55.0618	53.2265	3.2837	29.212	4.8521	57.754	4.7298	21.0042	2.8946	69.2764	3.4444	8.1218	63.4877	1.0688	15.6449	61.4064	5.0988	5.2912	30.3784	8.1056	1.0511	32.1173	44.9015	3.4119	29.3441	18.0192	9.6703	14.0392	9.7317	33.7111	56.3774	55.1116	2.9186	12.8486	58.7325	7.2847	24.7632	65.0503	63.9925	39.4659	10.0527	24.9518	63.068	58.8362	27.9808	55.3015	43.8219	44.612	8.5317	64.6072	49.0081	11.5089	3.285	13.2771	15.0827	46.3413	50.1668	20.5924	4.6489	17.0975	53.1122	57.3098	4.822	19.4539	5.2571	16.3806	56.0658	64.3977	17.8298	3.8654	20.6028	29.3012	67.1687	9.5107	0.7669	57.3367	4.9494	69.9731	41.2032	63.3282	26.2784	35.2963	10.7807	36.2406	1.0157	8.4262	4.1019	1.0232	49.8052	2.9185	46.1149	29.2698	13.7719	5.4973	11.1465	8.3727	2.2044	6.2482	4.1735	77.0364	58.6886	8.7702	38.2762	28.9888	33.4207	7.1465	3.97	9.9002	9.0466	62.7016	68.3104	12.3547	69.732	5.543	56.1388	7.5497	61.891	65.8758	10.9891	37.8816	9.1081	6.3289	14.7002	43.451	30.5833	47.7514	48.6032	10.5057	77.3152	2.6408	35.3651	3.9069	40.623	49.3267	33.569	31.2857	30.6115	13.743	55.811	24.6045	5.327	46.3876	66.8529	60.2193	3.493	2.5915	7.0947	61.9754	41.2286	43.6584
taxid:515620|Eubacterium_eligens_ATCC_27750	8.4525	9.2558	34.4633	12.5958	2.314	11.5248	41.434	19.6895	2.3638	20.2421	17.5461	43.3124	33.8437	10.1722	69.5972	21.0692	1.9911	0.4514	12.9798	32.2213	12.8277	1.9466	21.4153	40.5992	9.996	0.4469	9.9198	18.1295	4.3331	48.2918	1.567	26.1621	4.3716	32.5928	25.9268	2.4588	7.8301	2.2718	2.4867	22.2806	0.4661	0.5154	6.0239	58.2727	0.8897	3.1178	0.2705	3.5824	7.8147	13.4095	37.9655	17.8714	1.2445	35.8688	35.392	2.6742	3.2144	1.8057	48.8766	17.9522	8.8305	1.9422	0.2238	35.5045	3.1433	36.7142	0.5081	58.6383	16.7503	0.8036	32.078	41.9805	0.1943	1.7232	7.0908	28.0344	2.4113	0.4667	38.4403	33.7502	34.7021	0.2956	1.1172	11.8217	7.3243	27.3694	16.1609	20.9448	0.8265	4.4433	2.6865	1.9874	1.589	22.9333	20.643	49.2309	50.7218	23.9971	2.7641	16.9203	52.807	18.9577	0.7019	35.5714	19.4011	25.9177	57.1282	2.0205	28.2314	4.4294	3.8989	0.2828	31.8362	38.8941	22.7768	3.2816	13.4983	4.5604	33.5055	31.278	50.5496	1.2955	46.8805	0.1281	0.6645	15.8605	15.8862	34.7901	20.7776	47.9953	2.5093	11.8158	4.8104	0.2803	7.8984	0.016	0.6367	7.3566	0.2803	11.356	1.0381	40.7114	5.8117	4.1529	56.051	24.4564	0.7045	10.8703	0.8237	21.3481	0.9032	22.423	9.5142	25.4277	0.8739	39.6442	0.9302	24.2883	14.3745	30.7517	14.5052	10.4593	32.3795	14.2332	0.431	32.4997	29.9203	1.9978	15.9433	11.1672	0.7471	21.3185	11.844	14.3749	3.8225	6.6783	7.5644	16.5861	0.554	16.8943	1.1864	3.9399	17.1553	8.6954	0.4546	13.732	12.1364	43.1422	18.3519	0.4841	22.7365	2.9809	41.811	0.5401	59.2102	49.9954	26.786	48.2747	31.5253
taxid:515621|Clostridium_botulinum_Ba4_str._657	0	0.0076	0	0	0	0	0	0	0.0099	0	0	0	0	0	0.00599999999999	0	0	0	0	0.0139	0	0	0	0	0	0.0129	0	0	0	0	0	0	0.00830000000001	0.0022	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0.0352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0.0021	0	0.0021	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0.0155	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108	0	0	0	0	0	0	0	0	0	0
