NormalizedPercentage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:478801|Kytococcus_sedentarius_DSM_20547	0	0	0.00039163401482	0	0	0.00119913662948	0.00305397648851	0	0	0	0	0	0	0	0	0.00169555480054	0.000585388869768	0.00129031603877	0.00047861196656	0	0	0.00158384429107	0	0.000242713155081	0.000401100222712	0	0	0.000441053701152	0	0	0	0	0.0006009666595	0	0	0	0.00251628383731	0	0.00194316655918	0	0	0	0	0	0	0.000740169515314	0.00157178918408	0.00081284460591	0	0	0.000441636288092	0.0011879617683	0	0.000522424367511	0.00090359031675	0.000652582461964	0	0	0	0	0	0	0.000294435587986	0	0	0	0	0	0.00140192321688	0	0	0	0	0	0	0	0.000455942323521	0	0.00169792705811	0	0	0	0	0	0	0	0.00041059282372	0.00353359992877	0	0	0.00253466334306	0.00222960952377	0.000317141147034	0	0	0	0.000626674142558	0	0	0	0	0	0	0	0	0	0	0	0.000461459217297	0	0	0	0	0	0	0	0	0	0	0.000552277021974	0	0	0	0.0013378532852	0	0	0.00145248580034	0	0	0	0.000408687147871	0.00167167104763	0.00063070853997	0	0	0.000675861647228	0.00144191203868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984315391059	0.000630814264275	0	0	0.00100555550178	0	0	0	0.000637559203094	0.000639694952043	0.00059087474636	0	0	0.000508316348813	0	0	0	0	0.000513422188026	0.0022499190581	0	0	0	0	0	0.000464700755473	0	0	0.000410162238524	0.00031657442339	0	0.000630128957642	0.00071811512869	0.000779027374582	0	0	0.000452767497441	0	0	0	0	0.00108426484284	0.000603390338038	0	0.000288246572646
taxid:479431|Nakamurella_multipartita_DSM_44233	0	0	0	0	0	0.000367377345953	0	0.00015765170707	0	0	0	0	0.000272188167768	0.000182604399218	0	0	0.00053803362529	0.000296483863958	0.00087978895662	0	0.000281393081381	0	0	0	0	0	0	0	0.000340857518107	0.000816006508869	0	0	0	0	0.000278003932213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273382253525	0	0	0	0	0	0	0	0	0.00090028146451	0.000703483626867	0	0	0	0.000135308557268	0	0	0	0	5.5471808478e-05	0	0.000853682347777	0	0	0.000235574818065	0	0	0	0	0	0	0.00020530689858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194175050662	0	0	0	0	0	0	0	0	0	0.000124331070268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102468929959	0	0	0	0	0	0	0	0	0	0	0	0.000621187574673	0.000662634021235	0	0	0	0	0	0.000258258533817	0	0	0.000635758840383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229155130142	0	0	0.000235944357156	0.000258488880203	0	0	0	0	0	0	0	0.000720021444005	0	0.000581930041677	0	0	0	0	0	0	0	0.000191356039956	0.000394045307394	0.000196345542714	0	0.000249138211493	0	0.000155777848234	0.000264928761832
taxid:479432|Streptosporangium_roseum_DSM_43021	0.000136608139516	0	0	0	0.000157851495949	0	0	0	0	0.000175893266412	0	0	0	0	0	0	0.000314445097957	0	0.000128544626043	0.000193102860817	0	0	0.000434364504446	0	0	0	0.000175443312657	0	0	0	0	0	8.070319999e-05	0	0	0	0	0	0	0	0.000246302783062	0.00165174786309	0.000844206810662	0	6.17323039455e-05	0.000795172876586	0	0	0	0	0.000118613773717	0	0	0	0	0.000350538533912	0	0.000394616265588	0	0	0	0.000122566852274	7.9078909839e-05	0	0	0	0	0	0.000301220543147	0.000356372083259	0	0	0.000963745392155	0	0.000142775083269	0	0	0	0	0	8.93587312581e-05	0	0	0.000281178056546	0	0	0	0.000135578151932	0	0	0	0	8.51771225893e-05	0.000241389356727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170308454673	7.21830776459e-05	0	0	0	0	0	0	0	0.000148329436416	0	0.000101168828777	0	0	0.000102249121696	0	0	0	0	0.000315570303568	0	0.000149658000425	0.00135515530872	0	0.000561346487926	0.00780542635183	0	0	0	6.33726554032e-05	0	0	0.00105654532176	0.000144027341276	0	0	0	0	0.00013372639495	0.000105016283096	0	0	0	0	0.000660913551543	0.000338845617617	0.00110916547429	0.000127583190103	0.000810210138734	9.76678972679e-05	0	0	0.000342468701445	0	0	0.000260066031193	6.90654069267e-05	0	0	0.00093748220874	0.000107459966721	0	0.000827363306058	0	0.000732267561154	0	0	0	0	0	0.000133541773621	0	0.000110160537663	0	0	0	0	0.000104614791877	0.000471932201926	0	0.000608016856132	0.000335504878693	0	0.000114750994195	0	0.000436814460855	0	0.000364167430771	0
taxid:479433|Catenulispora_acidiphila_DSM_44928	0	0	0.000520984354895	0	0	0	0	0	0	0.000174242107081	0.000748608668024	0	0	0.000317155174431	0	0	0.000311493313796	0.00017164864226	0	0	0	0	0	6.45754718636e-05	0.000213430838865	0	0	0	0	0	0	0	0	0	0.00112664810183	0.000282811966254	0	0	0.00012924814214	0	0.000650641786366	0.000204530305438	0	0	0	0.00098463545774	0	0.000162197092163	0	0	0	0	0	0	0	0	0	0	0.00122184062018	0.000217027378345	0	0	7.83365739748e-05	0.00139505312176	0	0	0	0	7.45982253962e-05	0	0	0.000103523556153	0	0	0	0	0	0	0	0.000118861950588	0	0	7.36072180712e-05	0	0	0	0	0	0	0	0	0.000254229707646	0	0	0	0	0	0	7.43081007877e-05	0	0.000167157805252	0	0	0	0	0	0	0	0	0	0.000506129164597	0	0	0	0	0	0	0.00018929544012	0	0.000440811079418	0	0	0	0	0	0	0	0	9.02760198989e-05	0	0	0.00014825311888	0	0	0.000185358990433	0.00323671589146	0.00063938403787	0	0	0	0	0	0	0.000142675316304	0	0	0	0	0	0	0	0.000309680570205	0	0	0	0.000167832389474	0	0.000758313185891	0.000133767411558	0	0.00013007265763	0	0	0	0	0	0	0	0.000544913404002	0	0	0	0	0	0.00101555098479	0	0	8.4261199691e-05	0.000187695491339	0	0	0.000208427368714	0.000654758579143	0	1.06236322612e-05	0	0.000191059373243	0	0	0.000193097704292	0.000120461846339	0.000110785133492	0	0	0.000329955174217	0	8.02680344702e-05	0.000721497778305	0
taxid:479434|Sphaerobacter_thermophilus_DSM_20745	0.000354693106968	0	0	0	0	0	0	0	0.000630190844513	0	0	0	0	0	0	0	0.000408216923093	0.000449896530635	0.00100127034063	0	0	0	0	0	0.000279704495973	0.000265408268483	0.000911051623767	0.000307565780801	0	0.000309560267813	0	0	0.000209539994089	0	0	0	0	0.000265687014184	0	0	0	0	0.00219192163555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683061637944	0	0	0	0	0.000205322642749	0	0	0	0	0	0	0	0	0	0.000714941393015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012638495362	0	0	0	0	0	0.000352227629829	0	0	0	0	0	0	0	0.000262237816103	0.000313498192111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002652388807	0.00015549047247	0	0	0	0	0	0	0	0	0	0	0	0.00424176745894	0	0	0	0	0	0	0	0	0	0.000321575338357	0	0	0	0	0	0	0	0	0	0	0	0.000993781444976	0	0.001014350391	0	0.000523944618532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315734316497	0	0	0	0	0	0	0	0
taxid:479435|Kribbella_flavida_DSM_17836	0	0	0	0	0	0	0	0	0	0	0.000590787914524	0	0	0	0	0	0	0.000237058303645	0	0	0	0	0	0	0	0.000139848230906	0.000240024469802	0	0	0	0	0	0	0	0.000222282385616	0	0	0	0	0.000127009958249	0.000449290003479	0.000423705133458	0.000866221212984	0	0	0	0	0	0	0	0	0	0	0	0	0.000719359072228	0	0	0	0	0	0.000335368083137	0	0.000577998617729	0	0	0	0	0	0	0	0	0	0	0	0.000189217043503	0	0	0	0.000164156337058	0	0	0	0	0	0	0	0	0.000125499010231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155805457025	0.000232999456729	0	0	0	0	0	0.000164476126064	0	0	0.000405859805001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67003009848e-05	0	0	0	0.000197044194522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174546906898	0	0.000133619713989	0	0	0	0.000235050941979	0	0.000177898519771	0	0	0	0	0	0	0.00018865299553	0	0.000601090336672	0	0	0	0	0	0	0.0002878521951	0	0	0	0.00023153599163	0	0	0	0	0	0	0	0.000313982290049	0	0	0.00011085554676	0.000498218445413	0
taxid:479436|Veillonella_parvula_DSM_2008	0.021260280963	0.346691853268	0.110496105881	0.178340228769	0.00307079721439	0.0114863729265	0.00531884387683	0.0286785049042	0.0165259486053	0.0205306595018	0.104483673206	0.0277780853094	0.069628911577	0.0721446101979	0.232510424505	0.092576536636	0.0152928093123	0.162643318119	0.00437617226943	0.0136175555243	0.00879799995093	0.0786156296296	0.00211250026847	0.00824288955069	4.5754011832	8.66966465284	0.0912983736436	0.00979384460835	0.0419829382197	0.0092775108106	0.334173478544	0.0829064252073	0.0156997664312	0.0316569144095	0.0545227665571	0.00971928608326	0.0368120893591	0.0114462818836	0.0241127337116	0.00541804694676	0.0147738005989	0.00451865022299	0.063638948364	0.209947041639	0.00120092233434	0.0087013476485	0.0251503018361	0.00185805426539	0.0054393400955	0.0655816697008	0.348429170107	0.0325862643067	0.397655816923	0.0150127040495	0.0796687783864	0.722843145592	0.025492548567	0.0140740423356	0.0734833915013	0.0607334460927	0.103385784299	0.00655704497612	0.0665348560116	0.0397243942245	0.787097491457	0.0517899002605	0.00542678105508	0.00268039686362	0.158216140936	0.0076260350488	0.0286413507974	0.245993192083	0.00133917309332	0.0476581861246	0.0423569520933	0.059192498124	0.0148889041352	0.00970913370941	0.396994853847	0.498939068673	0.544540905912	11.3188029253	0.000722751404359	0.00319080787144	0.0896055947316	0.0930238475022	0.344853901996	0.0237374823661	0.360921344745	0.043401334253	0.062905222356	0.00124814442826	0.0811935407454	0.0146747453945	0.165953086335	0.0145148440451	0.0376541132117	0.0171093289314	0.79603003071	0.116979024316	0.0147719459443	0.00333238272556	0.00288442915316	0.021612960944	0.00587220641833	0.158561086578	0.112763465454	0.0367528368159	0.00843867337763	0.00110773634388	0.0107676766471	4.71961250764	0.0119755822098	0.0170868747298	0.0277904301631	0.123134420454	0.00292345637342	0.0241630662592	0.041884122717	0.105322860805	0.00644374284548	0.0137767633438	0.00745237530949	0.00815507739928	0.00944834258241	0.00865721134463	0.000474312664634	0.0123818544907	0.0106370742226	0.140429925772	0.0693980311774	0.0822471440484	0.0197720987156	2.9890686034	0.0591514719628	0	0.0100450085935	0.15314054834	0.00141644588517	0.0699632872655	0.024298961782	0.119287227222	0.0447777606907	0.00980653141767	0.0311104149194	0.127095877305	0.0042354687386	0.0148334702414	0.0399976703988	0.12717403026	0.0155566816118	0.00304076248068	0.0108608371052	0.0626642308324	0.0475717159287	0.0379028750502	0.0317667033425	0.0173737646065	0.01773179215	0.00285000441455	0.0453401452252	0.0951970281915	0.383914275606	0.0284095698129	0.0054026431857	0.00758887370065	0.034261249012	0.087643724713	0.215358449446	0.0260535813635	9.42081581571	0.021457117486	0.0248135655524	0.0168984766519	0.319095184277	0.00644294942056	0.0588268273168	0.0570880579157	0.000921493730586	0.018816891868	0.00194841219579	0.018930627877	0.00857212458219	0.791049410843	0.0727588424454	0.32758599545	0.0384583590562	0.0106845155323	0.0929559256548	0.00284404791973	0.0112367743748	0.0609169361787	0.00504006953917	0.217652424149	0.0631768683818	0.0014162769692	0.0792094924104	0.215188879774	0.00640067668408
taxid:479437|Eggerthella_lenta_DSM_2243	0.0604491107621	0.0074003138683	0.145938100086	0.0201661374898	0.0561798649954	0.0361644143042	0.0671266385271	0.0639178271898	0.0540470708649	0.0278691574292	0.125129752752	0.081232417427	0.0158947733109	0.058801119839	0.000653033318529	0.07176338612	0.0816898056301	0.0885464481154	0.205138594092	0.0407945427201	0.00892039464076	0.0588987714536	0.857798214107	0.115940021456	0.112868039464	0.126067652317	0.125716471214	0.262086823582	0.0326059697696	0.178353637238	0.0114229909224	0	0.104829567447	0.0263614417328	0.0324687845052	0.170342026186	0.0574947124258	0.141098672811	0.0379928805576	0.155574644092	1.69577505147	0.69111172295	0.0843526124674	0.00262910345407	0.075428921226	0.0533471302265	0.140100366527	0.347615490247	0.105821851528	0.0254756496521	0.764272660064	0.10474958679	0.0120834878502	0.169840514259	0.050229816169	0.018013160255	0.478853240565	0.121669123538	0.128817710119	0.0637958513497	0.0162607946261	0.085727618428	0.275424231298	0.0406059672946	0.431798866733	0.00890111995753	0.758155787123	0.0578454753334	0.205954718735	0.0586013742865	0.0123291779166	0.0707074653767	0.178050877482	0.0595476921559	0.237223139097	0.0153988327142	0.65898158204	0.0730219720628	0.0104150421106	0.0620010678257	0.306635973369	0.660657026531	0.347253654582	0.220212337587	0.0418254061529	0.0470733933345	0.0576121998141	0.0553486954186	0.238835060475	0.0546589891632	0.718102999385	0.15337071015	0.0294232049499	0.0468606892162	0.0487073537419	0.00813295154646	0.0593418043063	0.0946004779347	0.0259119008511	0.0378851644355	0.00963461572122	0.422799981479	0.00800404887569	0.0141285264601	0.03378053988	0.256125282008	0.0767905299819	0.0472967796133	0.0537810066652	0.0286106864825	0.0296583977367	0.159292940989	0.0898795374724	0.0123095709511	0.0326260473363	0.113743082942	0.0487364794859	0.0703732493541	0.51101621624	0.0414987546494	0.00126082886486	0.142388620745	0.142318867221	0.679589070963	0.203749546377	0.0592876186246	0.278422236679	0.000316007257638	0.135026031256	0.0373874517902	0.0188015755807	0.0422977021458	0.0353023474971	0.0148374192566	0.074251665079	0.232160232714	0.0501196968437	0.0770517674597	0.0551532368954	0.314074927076	0.261132255428	0.0680901437793	0.266724175976	0.0341275159134	0.00168571012039	0.0194469229981	0.372188095525	0.0160749581587	0.0710087263213	0.111227504707	0.193240568298	0.116913051243	0.0565279035454	0.00664771017743	0.102264661486	0.0672308062505	0.432401665137	0.122016877206	0.183114052649	0.0766771872482	0.0176182031405	0.0132500857803	0.0669719740435	0.105454082509	0.227431785033	0.424679503125	0.330852311495	0.0483289964509	0.159393745018	0.0554389043319	0.0819105052511	0.194743639149	0.242891217159	0.0284644536694	0.0351205023385	0.0354564454967	0.0257416150086	0.237246570572	0.0595010003219	0.0445384814417	0.15287735293	0.118030716083	0.0364809112424	0.0551002660307	6.12323272885e-05	0.0821353994267	0.0495551276987	0.0949733718522	0.147528311894	0.298555157721	0.206559047629	0.055553122564	0.0877696724461	0.29712923561	0.184949128947	0.0324229104681	0.0388624030536	0.224562117616	0.0132607295084
taxid:479831|Clostridium_difficile_QCD-63q42	0.00450489765163	0	0	0.00342563053612	0.00173514510416	0	0.00901619214979	0.00607676491295	0	0	0	0	0	0	0.0113149674584	0.00300345099703	0	0	0.00423898887755	0.00318395604866	0	0.00701392652368	0	0	0	0.229221600902	0	0	0	0	0	0	0	0.00499190180379	0	0.00470730390259	0.00445726389825	0	0	0.00306145179164	0	0	0	0.00379615904013	0.00203573309804	0	0.00696054145602	0.0017998083439	0	0	0	0	0	0	0.00400147673918	0	0.00292972698311	0	0	0	0	0	0	0	0	0.00158182344242	0	0	0.0024833214958	0	0	0	0.926195771488	0	0	0	0	0.00411458848761	0.00751913284364	0	0.00294676393386	0	0.00245033157172	0.00309078305073	0	0	0	0	0	0.00535064698261	0	0	0.00280886791142	0	0.0040476825548	0.00447358404007	0	0.00374228784692	0.00742099036613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00359491179802	0	0	0.00333622301564	0.0067375090596	0.00592457522169	0.00337184760617	0.00489173228694	0.00964832408497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497735300789	0	0	0	0	0.00773687035648	0.00220493348604	0.00346309970094	0	0	0.00490950773092	0	0	0	0	0	0.00890604265174	0	0	0	0	0.00566567486021	0	0	0.0045551105604	0	0	0	0	0	0.00454729738617	0	0.00482956642012	0	0.00362617407387	0.00280499498941	0	0	0	0	0	0	0	0	0.00636022969755	0.00689971962025	0	0	0	0	0	0	0	0.00480157928578	0	0.00300226803742	0.00255295333341
taxid:480224|Chloroflexus_sp._Y-400-fl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391233521711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176252952096	0	0	0	0	0	0	0.000180532789657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224129208258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332903214993	0	0	0	0.000243747997156	0	0	0	0.000206676517686	0	0	0	0	0	0	0	0	0.0018602827357	0.000192214581414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167401070313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179174253333	0
taxid:481009|Rickettsia_philipii_str._364D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107843848672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:481448|Methylacidiphilum_infernorum_V4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000405136959938	0.000406038092008	0	0	0	0	0	0	0	0	0	0	0.000386178272859	0.000547208698966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000863567801033	0.000444920268975	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143074092072	0	0	0.000768004836082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124697706572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:481743|Paenibacillus_sp._Y412MC10	0	0	0	0	0	0	0.000398099686704	0.00120740682488	0	0	0.000471575457636	0.000151207802639	0.00463245999005	0	0	0	0	0.00529825425982	0	0	0	0	0	0	0	0	0.000255454670863	0.000172480051083	0	0.00017359854099	0.000200898743761	0.000310264999923	0	0.00110205866908	0	0	0.000196805406536	0	0	0	0	0.00210440262889	0	0	0	0	0	0	0	0	0.000518123638899	0.000232284306815	0.000435030815825	0	0.000176680644085	0	0	0	0.00149660241563	0.00159498887166	0.00148097976609	0	0.000115143042953	0	0	0	0	0	0	0	0	0	0	0	0	0.000201381040898	0	0	0	0.000174709283132	0.00325277506116	0	0.000432766389543	0	0	0	0.000160567910494	0.00276372466496	0	0.00567004123794	0	0.000622799386933	0.000620111803825	0	0.00142976647363	0	0	0.00545280298199	0	0	0	0	0	0	0	0	9.48315830889e-05	0	0	0	0.0034716926741	0	0.00256096229944	0	0.000277337501595	0	0	0.00055647194884	0	0.000215975444063	0	0	0	8.71976218054e-05	0	0	0	0.000161173057372	0.000265384484142	0	0.000958936020141	0.00130745941792	0	0	0	0	0	0	0	0	0	0	0	0	0.0005731747133	0	0.000634024542523	0.000341612691235	0	0.000611636878657	0	0	0.00303483204429	0.00248638793933	0	0.000246688501291	0	0	0.00196618080589	0	0	0	0	0	0	0	0.00130731714339	0	0	0	0	0	0	0.00153975755754	0	0.000241117826089	0	0	0	0	0	0	0	0.000123800735773	0	0.000246420502808	0	0.000152324627378	0.000687158054002	0	0	0	0.000167659668652	0	0	0	0.00165174801253	0.000132561722869	0.000563613721467
taxid:481805|Escherichia_coli_ATCC_8739	0	0	0	0	0	0.00398728791153	0	0.000603901669743	0.00318169141149	0	0	0	0.00903626353183	0	0	0	0.000686998385509	0	0	0	0	0	0	0	0.000470721634218	0	0	0	0	0	0.00211012955239	0	0	0	0	0	0	0	0.0014252836425	0.00263677646235	0	0	0	0.00326956734439	0	0.000434322625766	0	0	0	0.000866506840749	0	0	0.00957382097628	0	0	0.000382927589619	0.0184396762666	0.000574770686766	0	0	0	0	0.000172771284209	0	0.00219371861732	0	0	0	0	0.000311440117757	0	0	0.00300798151026	0	0	0	0	0	0	0	0	0	0	0.00163817783257	0	0	0	0.0959722347652	0	0.000354493955616	0.00037182753944	0	0.000186094634902	0.000263693247929	0	0.00829881661122	0.000551587346137	0	0.000655545952487	0.0210654820415	0.0158526584733	0.188408801104	0	0.0990778049545	0	0	0	0	0	0	0	0	0.000384270498622	0	0	0	0	0	0.00142903223574	0.000324069556191	0.0972947738906	0	0	0.0137381355821	0	0	0	0	0	0.00586038220674	0	0.00457761076494	0	0.0175136632667	0	0	0	0	0	0.00249221380821	0.000279892688711	0	0	0	0	0	0	0	0.00014608244496	0	0.00045087245962	0.00170750095052	0.00390320831402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037073746354	0	0	0	0	0.0141743514246	0	0	0.0567176167248	0	0	0	0	0	0.000739504283254	0.000842762750537	0.0050283634851	0	0.000212938456812	0	0	0	0	0	0	0.00336359127239	0	0
