PercentCoverageGT5x	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:451755|Clostridium_perfringens_E_str._JGS1987	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	2.41715e-05	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0
taxid:451756|Clostridium_perfringens_CPE_str._F4969	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0	0	0.000369573	0.0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:452471|Candidatus_Amoebophilus_asiaticus_5a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452637|Opitutus_terrae_PB90-1	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:452638|Polynucleobacter_necessarius_subsp._necessarius_STIR1	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:452652|Kitasatospora_setae_KM-6054	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0
taxid:452662|Sphingobium_japonicum_UT26S	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0
taxid:452680|Pseudomonas_sp._UK4	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:452863|Arthrobacter_chlorophenolicus_A6	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0
taxid:45406|Enterobacteria_phage_RB32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:454166|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0
taxid:454169|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	0	0	0	0	0.0	0.0	0	0.0	8.02614e-05	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.000361176	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0.001003267	0	0	0	0	0.0	0.001324314	0	0.004775553	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.00377229	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0.0	0.0	0	0.0	0.009832027	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:455488|Anaeromyxobacter_dehalogenans_2CP-1	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0
taxid:455632|Streptomyces_griseus_subsp._griseus_NBRC_13350	0.0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0
taxid:457391|Bacteroides_sp._3_1_33FAA	0.1544482617	0.462380796	0.085948758	0.4957398502	0.2573085404	0.200843823	0.02269716	0.2345001376	0.129525825	0.140577675	0.8555931351	0.2947288461	0.4164482198	0.2255437155	0.5905898982	0.9027120887	0.354365203	0.1553938633	0.6211494258	0.064494091	3.8011443577	0.0786982374	0.1016179901	0.8263316096	1.4240236388	0.0	0.1573224928	0.6752408876	0.387317024	1.2091622236	0.229919981	0.2230959548	0.072968408	0.150016323	0.1349589784	0.036363652	0.8218636477	0.120031623	0.5735295192	0.00124241	6.4563527511	13.9131943531	0.285699065	0.1900144399	0.0	0.4426503324	12.7039150186	0.0277038802	0.4789211109	0.3026657513	0.3560342521	0.2474620515	0.094089329	0.142932817	0.3842195313	0.2969730713	0.0263131141	0.1744565861	0.3175564241	0.2496687233	0.6011028975	2.0143489683	0.7445739882	0.976589323	0.0861342463	0.102823379	0.8071028099	0.142636075	1.5454838204	2.3556637689	0.9400038837	0.3715358123	0.6416027156	50.0533631802	0.6156238311	8.6702156187	0.386593831	1.7329576386	0.2899820765	0.162162255	0.2972513224	1.2361226693	0.0	0.161717261	0.8836865008	0.0312086146	0.103435215	0.3123454781	0.6898528192	0.71690697	0.297455138	0.1749757469	0.2782256515	0.2000095089	0.6878309673	0.3052064713	0.0347132841	0.00113115	0.681731027	0.1552827024	0.291391442	0.8984292438	25.987319819	0.2799501582	0.2637246916	4.011221181	0.1661677296	0.6147886701	0.083964663	2.5869011338	0.3642487169	13.2926752729	0.3386403545	0.1672060388	0.126373515	0.1772195787	0.4540549599	0.4186363988	1.137546999	0.043762529	0.2241715086	0.4954987914	0.3757084528	0.63418587	0.281823025	1.1155912345	0.0664595654	0.9532809039	0.5101303634	0.2353902393	2.5525203587	0.202475686	0.306726848	5.4407210875	0.6302908219	0.2730148586	1.2710962704	0.6677304302	2.4969624963	0.7050023659	0.1111121682	0.137703608	0.4715597012	0.3162581266	8.9309289843	0.6241169744	0.5099439171	0.065736508	3.2966683411	1.1654363457	1.04021213	0.0445413211	0.11769514	0.4975758918	0.4500121007	0.233202181	1.1093045349	1.1291648978	0.645663126	3.8854978238	0.1979696731	0.2068520089	0.6191646043	0.213509033	0.754161022	0.1866766969	22.036816951	1.883753885	0.336600239	0.2685645168	2.2327409754	0.110593002	0.6268233203	0.268508739	0.1115573193	0.2910948159	2.2956235724	0.0992814634	1.4098201111	0.7660095453	1.6431153021	1.0699933409	0.5812989587	1.4007516718	1.5406257065	0.075342014	0.008140562	0.633609789	0.2688055129	1.6943133861	0.9015445039	20.8528399663	1.0823992807	1.8158837478	0.1683557312	0.8879515581	31.3136940749	0.900746477	2.5578063253
taxid:457405|Fusobacterium_nucleatum_subsp._animalis_7_1	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0.009597132	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0	0.0	0.035969097	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0.00681477	0.0	0	0	0.0	0	0	0	0.0	0.029597858	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0023388	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.073470436	0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0.0	0	0	0.00020162	0.0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0
taxid:457412|Ruminococcus_sp._5_1_39BFAA	1.477093344	0.478938448	1.47759016	0.731022205	0.7590787975	1.3680100035	0.276685034	2.0166403875	0.00986665	1.3204301005	0.90129441	1.6319506265	0.316648674	0.548397721	0.25459642	3.0485822755	0.469673913	0.3001609505	1.303759433	1.1289865775	0.039257285	0.114369419	0.094897845	8.4883574555	0.109789502	0.0033761235	0.8898834085	0.34850013	0.103665397	0.6193746325	0.734083837	0.43052078	0.675695962	1.287244265	0.431332348	2.549651539	2.7999873865	2.979881889	0.849055897	2.432980205	0.0	0.051348491	0.341302401	0.225572128	0.382601456	1.3089924745	0.778811265	21.0300752705	0.914143761	0.3232966395	0.8298723125	0.281238494	0.392624858	2.672321426	1.1811713895	0.774546154	2.369174674	0.03499127	1.323414238	0.324500088	0.177966165	1.38968121	1.002787299	0.197045228	1.700781028	0.349625145	1.143852025	3.1454996385	1.1982360955	0.083225307	0.485219259	1.058532908	0.051243829	0.153914633	0.792577308	0.103560577	2.9078378465	0.34630099	0.523429512	1.669689335	1.342178325	1.2113477885	5.4767261005	1.29122194	0.3721064285	0.760830654	1.402007005	0.6437930285	0.785851436	0.353602978	0.280375328	1.844645859	0.6729998795	0.670121154	1.115009933	0.271084348	0.043732585	6.5172813805	0.612883372	0.5392889025	0.81893219	0.5388189815	11.216841688	0.439210341	1.671363483	0.7677413985	1.197765216	0.3981998215	0.832593256	0.383778267	1.2176819185	0.0172993605	0.6955072665	0.335047444	0.516938831	1.816746169	0.944215292	0.3125662145	1.558014753	1.156177454	0.168178042	5.475548418	5.060628661	0.532956714	5.896203644	1.3323646545	2.988575175	0.1704026815	2.133867299	0.707964994	0.3028045625	0.255355149	0.426490422	0.043340045	0.1728104305	0.0	0.077755472	1.232730074	0.3234798115	0.2901632895	1.9902371905	0.4569541025	0.274224867	1.357383714	0.348395391	0.19602448	1.760583763	0.4720285885	3.3662558345	0.888181738	1.948991175	1.089990823	0.2747480555	0.450909133	1.082139769	0.708750562	0.323950871	0.7684215935	0.7792029835	0.307305977	0.34111944	0.248890633	0.062680785	0.4943008385	0.218819347	0.704825275	0.7473270695	0.3448357715	0.384485237	1.171959806	0.095002581	0.8827116075	0.449652502	0.3037990595	0.615710278	0.051610218	0.707075373	1.0641069915	0.532851449	0.439602014	0.366348508	0.290791683	0.295868784	0.5433196215	0.157526096	0.0975149415	0.275716709	0.959943945	0.32546873	0.246980115	0.781951133	0.166948034	0.598830733	0.356351159	0.193433424	0.212486337	0.404166064	0.5783112	0.3762155645
